Flow IAT Mean,Tot Bwd Pkts,Fwd Header Len,Fwd IAT Std,Init Bwd Win Byts,Subflow Fwd Pkts,Bwd Header Len,ECE Flag Cnt,Flow Duration,Subflow Fwd Byts,Fwd Pkt Len Max,Bwd IAT Std,Subflow Bwd Byts,CWE Flag Count,SYN Flag Cnt,Pkt Len Var,Pkt Len Std,Flow IAT Std,Bwd Pkts/s,Pkt Len Max,Pkt Size Avg,Active Mean,Flow IAT Max,RST Flag Cnt,Idle Std,Bwd Pkt Len Max,Fwd IAT Mean,Bwd IAT Min,Fwd Pkt Len Std,Active Std,Fwd IAT Min,Bwd IAT Mean,Idle Max,Idle Min,Pkt Len Mean,Pkt Len Min,Bwd Pkt Len Std,Tot Fwd Pkts,TotLen Fwd Pkts,Fwd Pkts/s,Bwd Seg Size Avg,Fwd Seg Size Avg,Dst Port,Fwd IAT Max,Down/Up Ratio,Fwd Seg Size Min,Init Fwd Win Byts,Fwd Pkt Len Min,Bwd IAT Max,Fwd Act Data Pkts,PSH Flag Cnt,Protocol,ACK Flag Cnt,Flow IAT Min,Subflow Bwd Pkts,Active Min,Fwd Pkt Len Mean,Fwd PSH Flags,FIN Flag Cnt,Fwd URG Flags,URG Flag Cnt,Active Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd IAT Tot,Idle Mean,Fwd IAT Tot,TotLen Bwd Pkts
34193.05263157895,0,160,78192.65027681964,0,20,0,0,649668.0,29800,1490.0,0.0,0,0,0,0.0,0.0,78192.65027681962,0.0,1490,1490.0,105067.6,297108.0,0,113344.6206487101,0.0,34193.05263157895,0.0,0.0,122013.37027490062,2849.0,0.0,294220.0,10337.0,1490.0,1490,0.0,20,29800,30.784954776901436,0.0,1490.0,22,297108.0,0.0,8,0,1490.0,0.0,20,0,17,0,2849.0,0,3128.0,1490.0,0,1,0,0,294098.0,0.0,0.0,0.0,118690.0,649668.0,0
16580.136363636364,0,184,48675.71206118328,0,23,0,0,364763.0,34638,1506.0,0.0,0,0,0,0.0,0.0,48675.71206118328,0.0,1506,1506.0,25129.0,235748.0,0,95509.0,0.0,16580.136363636364,0.0,0.0,18373.0,3744.0,0.0,231756.0,40738.0,1506.0,1506,0.0,23,34638,63.05464095864986,0.0,1506.0,22,235748.0,0.0,8,0,1506.0,0.0,23,0,17,0,3744.0,0,6756.0,1506.0,0,1,0,0,43502.0,0.0,0.0,0.0,136247.0,364763.0,0
931123.0,0,620,861410.9391212381,0,31,0,0,27933690.0,21736,1232.0,0.0,0,0,0,97701.68366285118,312.5726854074924,861410.9391212381,0.0,1232,701.1612903225806,1256447.2,3409891.0,0,885154.1372886922,0.0,931123.0,0.0,312.5726854074924,902485.5700416268,90928.0,0.0,3216166.0,53358.0,701.1612903225806,340,0.0,31,21736,1.1097710327565031,0.0,701.1612903225806,56758,3409891.0,0.0,20,68,340.0,0.0,31,0,6,0,90928.0,0,416475.0,701.1612903225806,0,1,0,0,3015457.0,0.0,0.0,0.0,898132.3333333334,27933690.0,0
0.0,0,8,0.0,0,1,0,0,0.0,161,161.0,0.0,0,0,0,0.0,0.0,0.0,0.0,161,161.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,161,0.0,1,161,0.0,0.0,161.0,33644,0.0,0.0,8,0,161.0,0.0,1,0,17,0,0.0,0,0.0,161.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0,8,0.0,0,1,0,0,0.0,160,160.0,0.0,0,0,0,0.0,0.0,0.0,0.0,160,160.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,160,0.0,1,160,0.0,0.0,160.0,59232,0.0,0.0,8,0,160.0,0.0,1,0,17,0,0.0,0,0.0,160.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
896295.2727272727,0,240,2754239.5220713858,0,12,0,0,9859248.0,6821,4253.0,0.0,0,0,0,1389253.2430555553,1178.6658742220186,2754239.5220713858,0.0,4253,568.4166666666666,96591.0,9604472.0,0,3822696.299433341,0.0,896295.2727272727,0.0,1178.6658742220186,82733.0,0.0,0.0,9604440.0,5883.0,568.4166666666666,66,0.0,12,6821,1.2171313674227489,0.0,568.4166666666666,39158,9604472.0,0.0,20,65535,66.0,0.0,4,0,6,0,0.0,0,13858.0,568.4166666666666,0,1,0,0,179324.0,0.0,0.0,0.0,1959530.8,9859248.0,0
0.0,0,8,0.0,0,1,0,0,0.0,119,119.0,0.0,0,0,0,0.0,0.0,0.0,0.0,119,119.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,119,0.0,1,119,0.0,0.0,119.0,56316,0.0,0.0,8,0,119.0,0.0,1,0,17,0,0.0,0,0.0,119.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0,8,0.0,0,1,0,0,0.0,143,143.0,0.0,0,0,0,0.0,0.0,0.0,0.0,143,143.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,143,0.0,1,143,0.0,0.0,143.0,33611,0.0,0.0,8,0,143.0,0.0,1,0,17,0,0.0,0,0.0,143.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
1084962.3333333333,0,200,3053487.458591533,0,10,0,0,9764661.0,2123,1391.0,0.0,0,0,0,156731.01000000004,395.8926748501417,3053487.458591533,0.0,1391,212.3,15721.0,9721508.0,0,4575353.657057367,0.0,1084962.3333333333,0.0,395.8926748501417,6314.0,1.0,0.0,9721507.0,9870.0,212.3,60,0.0,10,2123,1.0241010927056249,0.0,212.3,57046,9721508.0,0.0,20,65535,60.0,0.0,9,0,6,0,1.0,0,9407.0,212.3,0,1,0,0,22035.0,0.0,0.0,0.0,3250983.333333333,9764661.0,0
12256128.5,0,60,4128078.5,0,3,0,0,24512257.0,198,66.0,0.0,0,0,0,0.0,0.0,4128078.5,0.0,66,66.0,0.0,16384207.0,0,64053.5,0.0,12256128.5,0.0,0.0,0.0,8128050.0,0.0,8256157.0,8128050.0,66.0,66,0.0,3,198,0.1223877507485336,0.0,66.0,30194,16384207.0,0.0,20,65535,66.0,0.0,0,0,6,0,8128050.0,0,0.0,66.0,0,0,0,0,0.0,0.0,0.0,0.0,8192103.5,24512257.0,0
0.0,0,40,0.0,0,2,0,0,6070404.0,128,66.0,0.0,0,0,0,4.0,2.0,0.0,0.0,66,64.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,64.0,62,0.0,2,128,0.3294673632924596,0.0,64.0,445,0.0,0.0,20,8192,62.0,0.0,0,0,6,0,0.0,0,0.0,64.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0,20,0.0,0,1,0,0,0.0,60,60.0,0.0,0,0,0,0.0,0.0,0.0,0.0,60,60.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60,0.0,1,60,0.0,0.0,60.0,23,0.0,0.0,20,15864,60.0,0.0,1,0,6,0,0.0,0,0.0,60.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
1539.7142857142858,0,120,227.06557535259296,0,15,0,0,21556.0,22350,1490.0,0.0,0,0,0,0.0,0.0,227.065575352593,0.0,1490,1490.0,0.0,2338.0,0,0.0,0.0,1539.7142857142858,0.0,0.0,0.0,1361.0,0.0,0.0,0.0,1490.0,1490,0.0,15,22350,695.8619409909074,0.0,1490.0,22,2338.0,0.0,8,0,1490.0,0.0,15,0,17,0,1361.0,0,0.0,1490.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,21556.0,0
0.0,0,8,0.0,0,1,0,0,0.0,72,72.0,0.0,0,0,0,0.0,0.0,0.0,0.0,72,72.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72,0.0,1,72,0.0,0.0,72.0,22,0.0,0.0,8,0,72.0,0.0,1,0,17,0,0.0,0,0.0,72.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0,20,0.0,0,1,0,0,0.0,60,60.0,0.0,0,0,0,0.0,0.0,0.0,0.0,60,60.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60,0.0,1,60,0.0,0.0,60.0,8118,0.0,0.0,20,65535,60.0,0.0,1,0,6,0,0.0,0,0.0,60.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
16212.212121212122,0,272,16598.845879480963,0,34,0,0,535003.0,50660,1490.0,0.0,0,0,0,0.0,0.0,16598.845879480963,0.0,1490,1490.0,11695.0,107634.0,0,39267.78043411955,0.0,16212.212121212122,0.0,0.0,6689.0,4984.0,0.0,99136.0,13501.0,1490.0,1490,0.0,34,50660,63.55104550815603,0.0,1490.0,22,107634.0,0.0,8,0,1490.0,0.0,34,0,17,0,4984.0,0,5006.0,1490.0,0,1,0,0,18384.0,0.0,0.0,0.0,43674.66666666666,535003.0,0
0.0,0,40,0.0,0,2,0,0,22795708.0,120,60.0,0.0,0,0,0,0.0,0.0,0.0,0.0,60,60.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60,0.0,2,120,0.0877358141278173,0.0,60.0,6244,0.0,0.0,20,1024,60.0,0.0,2,0,6,0,0.0,0,0.0,60.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
71943.55555555556,0,200,76361.47526819922,0,10,0,0,647492.0,997,309.0,0.0,0,0,0,5484.01,74.05410184452985,76361.47526819922,0.0,309,99.7,85976.5,160509.0,0,69420.91767375787,0.0,71943.55555555556,0.0,74.05410184452985,74505.5,0.0,0.0,159655.0,12369.0,99.7,60,0.0,10,997,15.444206260463451,0.0,99.7,443,160509.0,0.0,20,26733,60.0,0.0,6,0,6,0,0.0,0,11471.0,99.7,0,1,0,0,160482.0,0.0,0.0,0.0,110545.0,647492.0,0
8416032.0,0,60,3872674.0,0,3,0,0,16832064.0,180,60.0,0.0,0,0,0,0.0,0.0,3872674.0,0.0,60,60.0,0.0,12288706.0,0,1600995.0,0.0,8416032.0,0.0,0.0,0.0,4543358.0,0.0,7745348.0,4543358.0,60.0,60,0.0,3,180,0.1782312614780932,0.0,60.0,10301,12288706.0,0.0,20,1024,60.0,0.0,3,0,6,0,4543358.0,0,0.0,60.0,0,0,0,0,0.0,0.0,0.0,0.0,6144353.0,16832064.0,0
2600275.375,0,72,4330151.051319716,0,9,0,0,20802203.0,1296,144.0,0.0,0,0,0,0.0,0.0,4330151.051319716,0.0,144,144.0,5000065.0,10100354.0,0,4666777.9480151925,0.0,2600275.375,0.0,0.0,5000041.0,100212.0,0.0,10000032.0,100300.0,144.0,144,0.0,9,1296,0.4326464846055007,0.0,144.0,9,10100354.0,0.0,8,0,144.0,0.0,9,0,17,0,100212.0,0,24.0,144.0,0,1,0,0,10000106.0,0.0,0.0,0.0,6700120.666666667,20802203.0,0
0.0,0,8,0.0,0,1,0,0,0.0,72,72.0,0.0,0,0,0,0.0,0.0,0.0,0.0,72,72.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72,0.0,1,72,0.0,0.0,72.0,22,0.0,0.0,8,0,72.0,0.0,1,0,17,0,0.0,0,0.0,72.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0,20,0.0,0,1,0,0,0.0,60,60.0,0.0,0,0,0,0.0,0.0,0.0,0.0,60,60.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60,0.0,1,60,0.0,0.0,60.0,25000,0.0,0.0,20,1024,60.0,0.0,1,0,6,0,0.0,0,0.0,60.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
91408.8,0,48,105066.45831168003,0,6,0,0,457044.0,9084,1514.0,0.0,0,0,0,0.0,0.0,105066.45831168003,0.0,1514,1514.0,0.0,300001.0,0,105237.24762121485,0.0,91408.8,0.0,0.0,0.0,22556.0,0.0,256162.0,13227.0,1514.0,1514,0.0,6,9084,13.127838895161078,0.0,1514.0,22,300001.0,0.0,8,0,1514.0,0.0,6,0,17,0,22556.0,0,0.0,1514.0,0,1,0,0,0.0,0.0,0.0,0.0,109808.33333333331,457044.0,0
24724.0,0,80,14043.379531532524,0,4,0,0,74172.0,246,66.0,0.0,0,0,0,6.75,2.598076211353316,14043.379531532524,0.0,66,61.5,0.0,35118.0,0,1968.0,0.0,24724.0,0.0,2.598076211353316,0.0,4871.0,0.0,34183.0,30247.0,61.5,60,0.0,4,246,53.92870625033705,0.0,61.5,22,35118.0,0.0,20,64240,60.0,0.0,3,0,6,0,4871.0,0,0.0,61.5,0,1,0,0,0.0,0.0,0.0,0.0,32215.0,74172.0,0
0.0,0,16,0.0,0,2,0,0,43.0,144,72.0,0.0,0,0,0,0.0,0.0,0.0,0.0,72,72.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72,0.0,2,144,46511.62790697674,0.0,72.0,22,0.0,0.0,8,0,72.0,0.0,2,0,17,0,0.0,0,0.0,72.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0,20,0.0,0,1,0,0,0.0,66,66.0,0.0,0,0,0,0.0,0.0,0.0,0.0,66,66.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66,0.0,1,66,0.0,0.0,66.0,445,0.0,0.0,20,8192,66.0,0.0,0,0,6,0,0.0,0,0.0,66.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0,8,0.0,0,1,0,0,0.0,60,60.0,0.0,0,0,0,0.0,0.0,0.0,0.0,60,60.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60,0.0,1,60,0.0,0.0,60.0,53413,0.0,0.0,8,0,60.0,0.0,1,0,17,0,0.0,0,0.0,60.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0,20,0.0,0,1,0,0,0.0,60,60.0,0.0,0,0,0,0.0,0.0,0.0,0.0,60,60.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60,0.0,1,60,0.0,0.0,60.0,23,0.0,0.0,20,63819,60.0,0.0,1,0,6,0,0.0,0,0.0,60.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
8599.0,0,60,8505.0,0,3,0,0,17198.0,211,74.0,0.0,0,0,0,10.888888888888888,3.2998316455372216,8505.0,0.0,74,70.33333333333333,0.0,17104.0,0,0.0,0.0,8599.0,0.0,3.2998316455372216,0.0,94.0,0.0,0.0,0.0,70.33333333333333,66,0.0,3,211,174.4388882428189,0.0,70.33333333333333,9712,17104.0,0.0,20,65160,66.0,0.0,1,0,6,0,94.0,0,0.0,70.33333333333333,0,1,0,0,0.0,0.0,0.0,0.0,0.0,17198.0,0
0.0,0,20,0.0,0,1,0,0,0.0,60,60.0,0.0,0,0,0,0.0,0.0,0.0,0.0,60,60.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60,0.0,1,60,0.0,0.0,60.0,3260,0.0,0.0,20,30961,60.0,0.0,1,0,6,0,0.0,0,0.0,60.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2492636.125,0,180,4310981.516873084,0,9,0,0,19941089.0,630,75.0,0.0,0,0,0,14.666666666666666,3.829708431025352,4310981.516873084,0.0,75,70.0,3315711.6666666665,9992904.0,0,4974315.098662597,0.0,2492636.125,0.0,3.829708431025352,4674019.19683102,140.0,0.0,9992751.0,10435.0,70.0,66,0.0,9,630,0.4513294133535033,0.0,70.0,9714,9992904.0,0.0,20,65160,66.0,0.0,4,0,6,0,140.0,0,10445.0,70.0,0,1,0,0,9925773.0,0.0,0.0,0.0,4985009.75,19941089.0,0
150990.75,0,100,71601.67452781743,0,5,0,0,603963.0,454,182.0,0.0,0,0,0,2088.96,45.70514194267424,71601.67452781743,0.0,182,90.8,0.0,230043.0,0,54631.5,0.0,150990.75,0.0,45.70514194267424,0.0,34548.0,0.0,169653.0,60390.0,90.8,66,0.0,5,454,8.278652831382054,0.0,90.8,80,230043.0,0.0,20,26733,66.0,0.0,1,0,6,0,34548.0,0,0.0,90.8,0,1,0,0,0.0,0.0,0.0,0.0,115021.5,603963.0,0
0.0,0,8,0.0,0,1,0,0,0.0,83,83.0,0.0,0,0,0,0.0,0.0,0.0,0.0,83,83.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83,0.0,1,83,0.0,0.0,83.0,22,0.0,0.0,8,0,83.0,0.0,1,0,17,0,0.0,0,0.0,83.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0,8,0.0,0,1,0,0,0.0,83,83.0,0.0,0,0,0,0.0,0.0,0.0,0.0,83,83.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83,0.0,1,83,0.0,0.0,83.0,22,0.0,0.0,8,0,83.0,0.0,1,0,17,0,0.0,0,0.0,83.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
1349633.25,0,420,1176283.711736241,0,21,0,0,26992665.0,18351,1570.0,0.0,0,0,0,170692.8843537415,413.1499538348534,1176283.711736241,0.0,1570,873.8571428571429,1844033.4,3805063.0,0,738439.5540085224,0.0,1349633.25,0.0,413.1499538348534,1223718.5740485596,96820.0,0.0,2285979.0,88310.0,873.8571428571429,60,0.0,21,18351,0.7779891314918331,0.0,873.8571428571429,38828,3805063.0,0.0,20,68,60.0,0.0,21,0,6,0,96820.0,0,194138.0,873.8571428571429,0,1,0,0,3686535.0,0.0,0.0,0.0,795253.1666666666,26992665.0,0
0.0,0,20,0.0,0,1,0,0,0.0,60,60.0,0.0,0,0,0,0.0,0.0,0.0,0.0,60,60.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60,0.0,1,60,0.0,0.0,60.0,2086,0.0,0.0,20,1024,60.0,0.0,1,0,6,0,0.0,0,0.0,60.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0,16,0.0,0,2,0,0,74.0,144,72.0,0.0,0,0,0,0.0,0.0,0.0,0.0,72,72.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72,0.0,2,144,27027.027027027027,0.0,72.0,22,0.0,0.0,8,0,72.0,0.0,2,0,17,0,0.0,0,0.0,72.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2600248.875,0,72,4330177.898141814,0,9,0,0,20801991.0,1296,144.0,0.0,0,0,0,0.0,0.0,4330177.898141814,0.0,144,144.0,5000064.0,10100382.0,0,4666876.471704602,0.0,2600248.875,0.0,0.0,5000041.0,100173.0,0.0,10000195.0,100210.0,144.0,144,0.0,9,1296,0.4326508938495358,0.0,144.0,9,10100382.0,0.0,8,0,144.0,0.0,9,0,17,0,100173.0,0,23.0,144.0,0,1,0,0,10000105.0,0.0,0.0,0.0,6700170.0,20801991.0,0
165.66666666666666,0,32,234.2880468331428,0,4,0,0,497.00000000000006,288,72.0,0.0,0,0,0,0.0,0.0,234.28804683314277,0.0,72,72.0,0.0,497.0,0,0.0,0.0,165.66666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72,0.0,4,288,8048.2897384305825,0.0,72.0,22,497.00000000000006,0.0,8,0,72.0,0.0,4,0,17,0,0.0,0,0.0,72.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,497.00000000000006,0
23.0,0,32,32.526911934581186,0,4,0,0,69.0,288,72.0,0.0,0,0,0,0.0,0.0,32.526911934581186,0.0,72,72.0,0.0,69.0,0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72,0.0,4,288,57971.01449275362,0.0,72.0,22,69.0,0.0,8,0,72.0,0.0,4,0,17,0,0.0,0,0.0,72.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,69.0,0
174.14285714285714,0,120,116.30492996727988,0,15,0,0,2438.0,22710,1514.0,0.0,0,0,0,0.0,0.0,116.30492996727988,0.0,1514,1514.0,0.0,544.0,0,0.0,0.0,174.14285714285714,0.0,0.0,0.0,58.0,0.0,0.0,0.0,1514.0,1514,0.0,15,22710,6152.584085315832,0.0,1514.0,22,544.0,0.0,8,0,1514.0,0.0,15,0,17,0,58.0,0,0.0,1514.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2438.0,0
153068.33742331289,0,1312,1194204.768537969,0,164,0,0,24950139.0,248296,1514.0,0.0,0,0,0,0.0,0.0,1194204.768537969,0.0,1514,1514.0,2683122.333333333,11064595.0,0,4353658.675091027,0.0,153068.33742331289,0.0,0.0,4362364.623159044,3218.0,0.0,11060649.0,19698.0,1514.0,1514,0.0,164,248296,6.573109672855931,0.0,1514.0,22,11064595.0,0.0,8,0,1514.0,0.0,164,0,17,0,3218.0,0,3957.0,1514.0,0,1,0,0,11060646.0,0.0,0.0,0.0,2697608.4444444445,24950139.0,0
0.0,0,8,0.0,0,1,0,0,0.0,72,72.0,0.0,0,0,0,0.0,0.0,0.0,0.0,72,72.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72,0.0,1,72,0.0,0.0,72.0,22,0.0,0.0,8,0,72.0,0.0,1,0,17,0,0.0,0,0.0,72.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
1054180.0526315789,0,400,3058851.106551823,0,20,0,0,20029421.0,2090,320.0,0.0,0,0,0,8198.35,90.5447403221192,3058851.106551823,0.0,320,104.5,3332869.6666666665,9974021.0,0,4687491.929145502,0.0,1054180.0526315789,0.0,90.5447403221192,4693239.226350342,0.0,0.0,9973858.0,28385.0,104.5,66,0.0,20,2090,0.9985311108094438,0.0,104.5,9100,9974021.0,0.0,20,42340,66.0,0.0,3,0,6,0,0.0,0,66.0,104.5,0,0,0,0,9970092.0,0.0,0.0,0.0,6657499.333333333,20029421.0,0
0.0,0,20,0.0,0,1,0,0,0.0,60,60.0,0.0,0,0,0,0.0,0.0,0.0,0.0,60,60.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60,0.0,1,60,0.0,0.0,60.0,88,0.0,0.0,20,0,60.0,0.0,1,0,6,0,0.0,0,0.0,60.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
25617.666666666668,0,80,14347.815311824384,0,4,0,0,76853.0,246,66.0,0.0,0,0,0,6.75,2.598076211353316,14347.815311824384,0.0,66,61.5,0.0,38734.0,0,307.5,0.0,25617.666666666668,0.0,2.598076211353316,0.0,5652.0,0.0,33082.0,32467.0,61.5,60,0.0,4,246,52.04741519524286,0.0,61.5,22,38734.0,0.0,20,64240,60.0,0.0,3,0,6,0,5652.0,0,0.0,61.5,0,1,0,0,0.0,0.0,0.0,0.0,32774.5,76853.0,0
0.0,0,20,0.0,0,1,0,0,0.0,60,60.0,0.0,0,0,0,0.0,0.0,0.0,0.0,60,60.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60,0.0,1,60,0.0,0.0,60.0,22,0.0,0.0,20,65535,60.0,0.0,1,0,6,0,0.0,0,0.0,60.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0,20,0.0,0,1,0,0,0.0,60,60.0,0.0,0,0,0,0.0,0.0,0.0,0.0,60,60.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60,0.0,1,60,0.0,0.0,60.0,49990,0.0,0.0,20,0,60.0,0.0,1,0,6,0,0.0,0,0.0,60.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0,16,0.0,0,2,0,0,1.0,144,72.0,0.0,0,0,0,0.0,0.0,0.0,0.0,72,72.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72,0.0,2,144,2000000.0,0.0,72.0,22,0.0,0.0,8,0,72.0,0.0,2,0,17,0,0.0,0,0.0,72.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
32778.68421052631,0,400,63164.537936585766,0,20,0,0,622795.0,2116,571.0,0.0,0,0,0,14725.26,121.34768230172342,63164.537936585766,0.0,571,105.8,155165.0,155998.0,0,502.0443207526602,0.0,32778.68421052631,0.0,121.34768230172342,654.9447813874592,0.0,0.0,155244.0,154021.0,105.8,60,0.0,20,2116,32.1132957072552,0.0,105.8,443,155998.0,0.0,20,65535,60.0,0.0,19,0,6,0,0.0,0,154345.0,105.8,0,1,0,0,155948.0,0.0,0.0,0.0,154886.0,622795.0,0
0.0,0,20,0.0,0,1,0,0,0.0,60,60.0,0.0,0,0,0,0.0,0.0,0.0,0.0,60,60.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60,0.0,1,60,0.0,0.0,60.0,3389,0.0,0.0,20,1024,60.0,0.0,1,0,6,0,0.0,0,0.0,60.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
582942.5555555555,0,200,1545566.6461453266,0,10,0,0,5246483.0,4287,932.0,0.0,0,0,0,136516.61,369.481542164152,1545566.6461453268,0.0,932,428.7,22637.33333333333,4954024.0,0,1935045.3741099096,0.0,582942.5555555555,0.0,369.481542164152,14462.387938680422,0.0,0.0,4874465.0,28937.0,428.7,60,0.0,10,4287,1.9060387692097736,0.0,428.7,8080,4954024.0,0.0,20,64240,60.0,0.0,9,0,6,0,0.0,0,2364.0,428.7,0,1,0,0,35116.0,0.0,0.0,0.0,1004387.2,5246483.0,0
0.0,0,20,0.0,0,1,0,0,0.0,60,60.0,0.0,0,0,0,0.0,0.0,0.0,0.0,60,60.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60,0.0,1,60,0.0,0.0,60.0,9387,0.0,0.0,20,1024,60.0,0.0,1,0,6,0,0.0,0,0.0,60.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0,8,0.0,0,1,0,0,0.0,495,495.0,0.0,0,0,0,0.0,0.0,0.0,0.0,495,495.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0,495,0.0,1,495,0.0,0.0,495.0,5060,0.0,0.0,8,0,495.0,0.0,1,0,17,0,0.0,0,0.0,495.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
1126079.652173913,0,480,868252.2264644075,0,24,0,0,25899832.0,2795,752.0,0.0,0,0,0,27873.41493055555,166.95333159465716,868252.2264644075,0.0,752,116.45833333333331,591890.8,2013693.0,0,470173.2748199431,0.0,1126079.652173913,0.0,166.95333159465716,693568.0303146621,30.0,0.0,1553076.0,17406.0,116.45833333333331,60,0.0,24,2795,0.9266469373237634,0.0,116.45833333333331,8080,2013693.0,0.0,20,64240,60.0,0.0,23,0,6,0,30.0,0,9529.0,116.45833333333331,0,1,0,0,1486857.0,0.0,0.0,0.0,414428.9166666667,25899832.0,0
