src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
10.20.42.166,224.0.0.251,5353,5353,17,2023-05-04 14:43:45,0.0,0,0,0,0,1,0,368,0,368.0,368.0,368.0,0.0,0.0,0.0,0.0,0.0,368,368,368.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,368.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,0.0,0,1,0,368,0
10.20.35.88,224.0.0.251,5353,5353,17,2023-05-04 14:43:45,9886039.0,193.40405191604037,1.618443949088204,1.618443949088204,0.0,16,0,1912,0,215.0,91.0,119.5,38.27205246651922,0.0,0.0,0.0,0.0,215,91,119.5,38.27205246651922,1464.75,128,0,8,16,659069.2666666667,2213708.0,100179.0,629634.1668152459,9886039.0,2213708.0,100179.0,659069.2666666667,629634.166815246,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,119.5,0,0,1911494.0,206565.0,976245.3333333334,705811.7683501428,915734.0,102724.0,417937.8888888889,272691.7330016297,557.0,7.0,0.0,0.0,242.1113325273098,0.0,119.5,0.0,0,16,0,1912,0
10.20.39.148,10.20.255.255,137,137,17,2023-05-04 14:43:45,5935687.0,108.49628695044062,1.1793074668526153,1.1793074668526153,0.0,7,0,644,0,92.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0,92,92,92.0,0.0,0.0,56,0,8,7,989281.1666666666,1740038.0,716156.0,378281.4204457737,5935687.0,1740038.0,716156.0,989281.1666666666,378281.4204457737,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,92.0,0,0,1023882.0,494495.0,759188.5,264693.5,1740038.0,15441.0,583124.5,690942.023025268,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0,7,0,644,0
10.20.42.89,224.0.0.251,5353,5353,17,2023-05-04 14:43:45,5423297.0,119.48451283416712,1.475117442397125,1.475117442397125,0.0,8,0,648,0,81.0,81.0,81.0,0.0,0.0,0.0,0.0,0.0,81,81,81.0,0.0,0.0,64,0,8,8,774756.7142857143,2253743.0,0.0,966438.3113423247,5423297.0,2253743.0,0.0,774756.7142857143,966438.3113423247,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,81.0,0,0,2150189.0,1017382.9999999999,1583786.0,566403.0,2252752.0,1018374.0,1807105.0,559286.5902278246,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0,8,0,648,0
10.20.39.243,224.0.0.251,5353,5353,17,2023-05-04 14:43:45,0.0,0,0,0,0,1,0,571,0,571.0,571.0,571.0,0.0,0.0,0.0,0.0,0.0,571,571,571.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,571.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571.0,0.0,0,1,0,571,0
10.20.26.234,224.0.0.251,5353,5353,17,2023-05-04 14:43:45,1024872.9999999999,136.60229121071586,1.9514613030102268,1.9514613030102268,0.0,2,0,140,0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,70,70,70.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,70.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0,2,0,140,0
10.20.35.125,10.20.255.255,137,137,17,2023-05-04 14:43:45,9788500.0,103.3866271645298,1.123767686570976,1.123767686570976,0.0,11,0,1012,0,92.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0,92,92,92.0,0.0,0.0,88,0,8,11,978850.0,8252200.0,0.0,2443303.8431485347,9788500.0,8252200.0,0.0,978850.0,2443303.843148535,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,92.0,0,0,814016.0,1533.0,511435.6666666667,362646.8150936329,8251667.0,719291.0,3261147.0,3529035.618032779,400.0,8.0,0.0,0.0,260.52301297469734,0.0,92.0,0.0,0,11,0,1012,0
10.20.32.149,224.0.0.251,5353,5353,17,2023-05-04 14:43:45,8448178.0,168.43868583261383,1.3020558989169024,1.3020558989169024,0.0,11,0,1423,0,133.0,125.0,129.36363636363637,3.9834367818557532,0.0,0.0,0.0,0.0,133,125,129.36363636363637,3.9834367818557532,15.86776859504132,88,0,8,11,844817.8,1332893.0,295665.0,416565.921404956,8448178.0,1332893.0,295665.0,844817.8,416565.921404956,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,129.36363636363637,0,0,1024465.0,933824.0,979144.5,45320.5,1331301.0,202122.0,758582.5,399867.99121616373,340.0,4.0,0.0,0.0,302.4370197144461,0.0,129.36363636363637,0.0,0,11,0,1423,0
10.20.37.154,224.0.0.251,5353,5353,17,2023-05-04 14:43:45,1026343.0,409.2199196564891,5.845998852235558,5.845998852235558,0.0,6,0,420,0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,70,70,70.0,0.0,0.0,48,0,8,6,205268.6,1018639.0,0.0,406689.79469890805,1026343.0000000001,1018639.0000000001,0.0,205268.60000000003,406689.79469890817,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,70.0,0,0,0.0,0.0,0.0,0.0,1013399.0,5240.0,509319.5,504079.5,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0,6,0,420,0
10.20.39.171,224.0.0.251,5353,5353,17,2023-05-04 14:43:45,9272681.0,205.11867064120938,0.8627494033279048,0.8627494033279048,0.0,8,0,1902,0,464.0,108.0,237.75,96.31815768586938,0.0,0.0,0.0,0.0,464,108,237.75,96.31815768586938,9277.1875,64,0,8,8,1324668.7142857143,2915713.0,404713.0,932890.4264399689,9272681.0,2915713.0,404713.0,1324668.7142857143,932890.4264399689,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,237.75,0,0,1944932.0,610713.0,1277822.5,667109.5,2465772.0,494586.0,1367839.5,723404.9718444365,0.0,0.0,0.0,0.0,0.0,0.0,237.75,0.0,0,8,0,1902,0
