src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
10.20.16.254,224.0.0.251,5353,5353,17,2023-05-04 14:43:17,8601090.0,364.8374799008033,1.1626433393907052,1.1626433393907052,0.0,10,0,3138,0,475.0,243.0,313.8,88.61467147148942,0.0,0.0,0.0,0.0,475,243,313.8,88.61467147148942,7852.56,80,0,8,10,955676.6666666666,3071866.0,96917.0,897789.0378747114,8601090.0,3071866.0,96917.0,955676.6666666666,897789.0378747114,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,313.8,0,0,1030319.0,305353.0,667836.0,362483.0,1323667.0,417654.0,881507.6,316213.8068956509,1108.0,5.0,0.0,0.0,981.8621352134044,0.0,313.8,0.0,0,10,0,3138,0
10.20.37.232,224.0.0.251,5353,5353,17,2023-05-04 14:43:17,9316725.0,267.9052993407018,0.6440031234151485,0.6440031234151485,0.0,6,0,2496,0,602.0,230.0,416.0,186.0,0.0,0.0,0.0,0.0,602,230,416.0,186.0,34596.0,48,0,8,6,1863345.0,4507678.0,206163.0,1955300.327383392,9316725.0,4507678.0,206163.0,1863345.0,1955300.327383392,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,416.0,0,0,0.0,0.0,0.0,0.0,3990908.0,98907.0,1535528.3333333333,1744576.2336075264,1124.0,4.0,0.0,0.0,1373.849675910817,0.0,416.0,0.0,0,6,0,2496,0
10.20.31.148,224.0.0.251,5353,5353,17,2023-05-04 14:43:17,0.0,0,0,0,0,1,0,368,0,368.0,368.0,368.0,0.0,0.0,0.0,0.0,0.0,368,368,368.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,368.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,0.0,0,1,0,368,0
10.20.14.228,224.0.0.251,5353,5353,17,2023-05-04 14:43:17,6758828.0,296.0572454277576,1.3315918085206488,1.3315918085206488,0.0,9,0,2001,0,503.0,82.0,222.33333333333334,198.4613032530243,0.0,0.0,0.0,0.0,503,82,222.33333333333334,198.4613032530243,39386.88888888888,72,0,8,9,844853.5,2043184.0,0.0,760345.344556176,6758828.0,2043184.0,0.0,844853.5,760345.344556176,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,222.33333333333334,0,0,2043184.0,933231.0,1488207.5,554976.5,2043184.0,933231.0,1433306.0,459740.10024433007,160.0,4.0,0.0,0.0,171.44736940800294,0.0,222.33333333333334,0.0,0,9,0,2001,0
10.20.34.38,224.0.0.251,5353,5353,17,2023-05-04 14:43:17,7775916.0,95.55144371415535,0.6430110613334815,0.6430110613334815,0.0,5,0,743,0,225.0,125.0,148.6,38.41145662429375,0.0,0.0,0.0,0.0,225,125,148.6,38.41145662429375,1475.44,40,0,8,5,1943979.0,4505300.0,0.0,1991035.4385447286,7775916.0,4505300.0,0.0,1943979.0,1991035.4385447286,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,148.6,0,0,0.0,0.0,0.0,0.0,4502002.0,3267318.0,3884660.0,617342.0,0.0,0.0,0.0,0.0,0.0,0.0,148.6,0.0,0,5,0,743,0
10.20.38.244,224.0.0.251,5353,5353,17,2023-05-04 14:43:17,0.0,0,0,0,0,1,0,761,0,761.0,761.0,761.0,0.0,0.0,0.0,0.0,0.0,761,761,761.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,761.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,761.0,0.0,0,1,0,761,0
10.20.17.219,224.0.0.251,5353,5353,17,2023-05-04 14:43:17,933365.0,1285.6706647453034,2.142784441242172,2.142784441242172,0.0,2,0,1200,0,600.0,600.0,600.0,0.0,0.0,0.0,0.0,0.0,600,600,600.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,600.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0,2,0,1200,0
10.20.42.99,224.0.0.251,5353,5353,17,2023-05-04 14:43:17,207801.0,5572.639207703523,9.624592759418867,9.624592759418867,0.0,2,0,1158,0,1021.0,137.0,579.0,442.0,0.0,0.0,0.0,0.0,1021,137,579.0,442.0,195364.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,579.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.0,0.0,0,2,0,1158,0
10.20.39.171,224.0.0.251,5353,5353,17,2023-05-04 14:43:17,8607078.0,265.0144450881008,1.16183448087725,1.16183448087725,0.0,10,0,2281,0,464.0,75.0,228.1,136.31760707993666,0.0,0.0,0.0,0.0,464,75,228.1,136.31760707993666,18582.489999999998,80,0,8,10,956342.0,2558327.0,10906.0,704241.7042742578,8607078.0,2558327.0,10906.0,956342.0,704241.7042742578,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,228.1,0,0,2547421.0,417436.0,1198084.3333333333,958041.0013523545,2048768.0,316963.0,1024652.75,685189.6584798164,867.0,5.0,0.0,0.0,314.5312341850104,0.0,228.1,0.0,0,10,0,2281,0
10.20.42.89,10.20.255.255,137,137,17,2023-05-04 14:43:17,9111246.0,111.0715263313053,1.2072991992533184,1.2072991992533184,0.0,11,0,1012,0,92.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0,92,92,92.0,0.0,0.0,88,0,8,11,911124.6,1634265.0,719678.0,266907.73744730593,9111246.0,1634265.0,719678.0,911124.6,266907.73744730593,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,92.0,0,0,401323.0,103176.0,236795.33333333334,123664.60610412703,913762.0,91934.0,468930.2,344893.30927021476,350.0,7.0,0.0,0.0,72.63443648440196,0.0,92.0,0.0,0,11,0,1012,0
