src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.31.137,192.168.31.1,36730,53,17,2023-05-04 21:00:44,6393.0,33786.9544814641,312.8421711246676,156.4210855623338,156.4210855623338,1,1,100,116,100.0,100.0,100.0,0.0,116.0,116.0,116.0,0.0,116,100,108.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,108.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,116.0,0,1,1,100,116
192.168.31.137,192.168.31.1,55030,53,17,2023-05-04 21:00:44,8403.0,30584.315125550394,238.0102344400809,119.00511722004045,119.00511722004045,1,1,100,157,100.0,100.0,100.0,0.0,157.0,157.0,157.0,0.0,157,100,128.5,28.5,812.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,128.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,157.0,0,1,1,100,157
192.168.31.137,172.217.24.99,37324,443,17,2023-05-04 21:00:44,181160.0,320363.2148377125,413.99867520423936,259.43916979465666,154.5595054095827,47,28,53646,4391,1292.0,73.0,1141.404255319149,393.8001793530419,1292.0,65.0,156.82142857142858,264.2321832852188,1292,65,773.8266666666667,591.646434358299,350045.50328888895,376,224,8,47,2448.108108108108,40691.0,0.0,7574.138260800237,158084.0,65494.0,11.0,3436.608695652174,11647.256516820604,141564.0,50515.0,0.0,5243.111111111111,12199.801474806522,0,0,0,0,1,0,0,0,0,0,0,0.5957446808510638,773.8266666666667,0,0,40419.0,166.0,16291.666666666666,16849.789609632782,39264.0,6126.0,20764.166666666668,14360.487287654583,24427.5,20.5,774.0,21.0,3467352.7324343505,12266.827265955591,1141.404255319149,156.82142857142858,0,47,28,53646,4391
192.168.31.137,192.168.31.1,52298,53,17,2023-05-04 21:00:44,1728.0,133101.85185185185,1157.4074074074074,578.7037037037037,578.7037037037037,1,1,90,140,90.0,90.0,90.0,0.0,140.0,140.0,140.0,0.0,140,90,115.0,25.0,625.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,115.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,140.0,0,1,1,90,140
192.168.31.137,192.168.31.1,46226,53,17,2023-05-04 21:00:44,5878.0,43211.976862878524,340.25178632187817,170.12589316093909,170.12589316093909,1,1,90,164,90.0,90.0,90.0,0.0,164.0,164.0,164.0,0.0,164,90,127.0,37.0,1369.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,127.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,164.0,0,1,1,90,164
192.168.31.137,192.168.31.1,47853,53,17,2023-05-04 21:00:44,4514.0,51395.657953035006,443.06601683650865,221.53300841825433,221.53300841825433,1,1,91,141,91.0,91.0,91.0,0.0,141.0,141.0,141.0,0.0,141,91,116.0,25.0,625.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,116.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,141.0,0,1,1,91,141
192.168.31.137,142.250.204.78,48420,443,17,2023-05-04 21:00:44,212641.0,123936.5879581078,169.29942955497765,103.46076250581967,65.83866704915798,22,14,18506,7848,1292.0,74.0,841.1818181818181,572.4700576817522,1292.0,65.0,560.5714285714286,544.2550235066691,1292,65,732.0555555555555,578.0848623037031,334182.10802469135,176,112,8,22,6075.457142857143,49123.0,0.0,11386.901536020254,188538.0,49123.0,6.0,8978.0,14676.67883477211,185364.0,51277.0,0.0,14258.76923076923,16739.19619039671,0,0,0,0,1,0,0,0,0,0,0,0.6363636363636364,732.0555555555555,0,0,47308.0,22660.0,29314.2,9106.691284983806,49068.0,20473.0,28143.166666666668,9637.293333999725,13659.0,14.0,0.0,0.0,5144632.7683615815,0.0,841.1818181818181,560.5714285714286,0,22,14,18506,7848
103.107.199.50,192.168.31.137,443,52308,6,2023-05-04 21:00:45,4140157.0000000005,63.765697774263145,0.9661469359736841,0.48307346798684203,0.48307346798684203,2,2,132,132,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,40,40,20,0,1380052.3333333333,4074044.0,28.0,1905130.6528887257,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,66.0,11,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,2,2,132,132
192.168.31.164,224.0.0.251,5353,5353,17,2023-05-04 21:00:52,0.0,0,0,0,0,1,0,168,0,168.0,168.0,168.0,0.0,0.0,0.0,0.0,0.0,168,168,168.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,168.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0,1,0,168,0
