src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
10.20.40.86,224.0.0.251,5353,5353,17,2023-05-04 15:47:08,2557462.0,844.1963165044094,3.5191138714866534,3.5191138714866534,0.0,9,0,2159,0,376.0,124.0,239.88888888888889,82.48696118437203,0.0,0.0,0.0,0.0,376,124,239.88888888888889,82.48696118437203,6804.098765432099,72,0,8,9,319682.75,1228226.0,77443.0,369551.53244769195,2557462.0,1228226.0,77443.0,319682.75,369551.53244769195,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,239.88888888888889,0,0,38952.0,4704.0,21828.0,17124.0,916043.0,12395.0,254376.4,337407.4325776479,1238.0,7.0,0.0,0.0,1492.3286112423696,0.0,239.88888888888889,0.0,0,9,0,2159,0
10.20.40.93,10.20.255.255,137,137,17,2023-05-04 15:47:08,8920070.0,51.56910203619478,0.5605337177847258,0.5605337177847258,0.0,5,0,460,0,92.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0,92,92,92.0,0.0,0.0,40,0,8,5,2230017.5,6752764.0,719047.0,2611210.320824665,8920070.0,6752764.0,719047.0,2230017.5,2611210.320824665,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,92.0,0,0,0.0,0.0,0.0,0.0,6033717.0,719047.0,3376382.0,2657335.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0,5,0,460,0
10.20.15.251,224.0.0.251,5353,5353,17,2023-05-04 15:47:08,1125555.0,653.0111811506323,4.442252932997499,4.442252932997499,0.0,5,0,735,0,204.0,124.0,147.0,29.919893047937187,0.0,0.0,0.0,0.0,204,124,147.0,29.919893047937187,895.2,40,0,8,5,281388.75,510030.0,118304.0,145054.2672095085,1125555.0,510030.0,118304.0,281388.75,145054.2672095085,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,147.0,0,0,0.0,0.0,0.0,0.0,301047.0,118304.0,196428.33333333334,76920.79600183266,525.0,5.0,0.0,0.0,466.4365579647374,0.0,147.0,0.0,0,5,0,735,0
10.20.31.114,224.0.0.251,5353,5353,17,2023-05-04 15:47:08,0.0,0,0,0,0,1,0,103,0,103.0,103.0,103.0,0.0,0.0,0.0,0.0,0.0,103,103,103.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,103.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0,1,0,103,0
10.20.36.116,224.0.0.251,5353,5353,17,2023-05-04 15:47:08,720482.0,1231.1202778140191,5.55183890784225,5.55183890784225,0.0,4,0,887,0,407.0,127.0,221.75,110.44766860373288,0.0,0.0,0.0,0.0,407,127,221.75,110.44766860373288,12198.6875,32,0,8,4,240160.66666666666,313985.0,109854.0,92412.32520370622,720482.0,313985.0,109854.0,240160.66666666666,92412.32520370622,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,221.75,0,0,0.0,0.0,0.0,0.0,186789.0,17342.0,104661.66666666667,69273.81273532509,719.0,4.0,0.0,0.0,997.9430436846444,0.0,221.75,0.0,0,4,0,887,0
10.20.42.38,224.0.0.251,5353,5353,17,2023-05-04 15:47:08,9326066.0,405.95895418282475,2.1445269634591906,2.1445269634591906,0.0,20,0,3786,0,386.0,91.0,189.3,111.84815599731628,0.0,0.0,0.0,0.0,386,91,189.3,111.84815599731628,12510.009999999998,160,0,8,20,490845.5789473684,1231168.0,0.0,387539.07268711773,9326066.0,1231168.0,0.0,490845.5789473684,387539.0726871178,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,189.3,0,0,1021584.0,668.0,466271.71428571426,432342.7392880112,1034001.0,82495.0,477601.44444444444,345178.89049853914,527.6666666666666,5.0,0.0,0.0,551.1469985293462,0.0,189.3,0.0,0,20,0,3786,0
10.20.33.236,224.0.0.251,5353,5353,17,2023-05-04 15:47:08,0.0,0,0,0,0,1,0,119,0,119.0,119.0,119.0,0.0,0.0,0.0,0.0,0.0,119,119,119.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,119.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0,1,0,119,0
10.20.33.194,224.0.0.251,5353,5353,17,2023-05-04 15:47:08,315608.0,1280.0689462878001,9.505462472434159,9.505462472434159,0.0,3,0,404,0,150.0,127.0,134.66666666666666,10.842303978193728,0.0,0.0,0.0,0.0,150,127,134.66666666666666,10.842303978193728,117.55555555555554,24,0,8,3,157804.0,208133.0,107475.0,50329.0,315608.0,208133.0,107475.0,157804.0,50329.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,134.66666666666666,0,0,0.0,0.0,0.0,0.0,107475.0,100658.0,104066.5,3408.5,0.0,0.0,0.0,0.0,0.0,0.0,134.66666666666666,0.0,0,3,0,404,0
10.20.42.168,224.0.0.251,5353,5353,17,2023-05-04 15:47:08,9103608.0,290.43429813761753,0.988619017866323,0.988619017866323,0.0,9,0,2644,0,477.0,214.0,293.77777777777777,100.15186000134193,0.0,0.0,0.0,0.0,477,214,293.77777777777777,100.15186000134193,10030.395061728394,72,0,8,9,1137951.0,3274099.0,207046.0,974321.0732896266,9103608.0,3274099.0,207046.0,1137951.0,974321.0732896266,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,293.77777777777777,0,0,1435252.0,308721.0,871986.5,563265.5,1637315.0,99362.0,836345.3333333334,514431.0546871714,0.0,0.0,0.0,0.0,0.0,0.0,293.77777777777777,0.0,0,9,0,2644,0
113.178.33.65,10.20.13.66,55445,35898,6,2023-05-04 15:47:08,9958492.0,8841.499295274827,98.2076402732462,50.20840504767188,47.99923522557432,500,478,56500,31548,113.0,113.0,113.0,0.0,66.0,66.0,66.0,0.0,113,66,90.02862985685071,23.494053513058276,551.970550474446,10000,9560,20,500,10192.929375639713,64776.0,0.0,13605.853391834302,9958394.0,64864.00000000001,0.0,19956.70140280561,13134.741576505461,9958376.0,64867.99999999999,115.0,20877.098532494758,12703.994384174708,0,0,0,0,1,0,0,0,0,0,0,0.956,90.02862985685071,501,2716,64530.00000000001,116.0,23094.94510739857,11523.879818695861,64688.0,5066.0,23137.680190930787,11472.714266569714,23500.0,500.0,0.0,0.0,2359.81825985194,0.0,113.0,66.0,0,500,478,56500,31548
