src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.31.137,239.255.255.250,51944,1900,17,2023-05-04 20:51:44,0.0,0,0,0,0,1,0,215,0,215.0,215.0,215.0,0.0,0.0,0.0,0.0,0.0,215,215,215.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,215.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,0.0,0,1,0,215,0
192.168.31.137,103.107.199.50,52308,443,6,2023-05-04 20:51:45,8222220.999999999,32.1081128809357,0.4864865588020561,0.24324327940102805,0.24324327940102805,2,2,132,132,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,40,40,20,0,2740740.3333333335,8156317.0,18.0,3829485.3982194816,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,66.0,501,11,0.0,0.0,0.0,0.0,8090431.0,65886.0,4078158.5,4012272.5,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,2,2,132,132
192.168.31.137,142.251.220.68,42770,443,17,2023-05-04 20:51:47,62478.0,67927.91062453984,160.05633983162073,80.02816991581037,80.02816991581037,5,5,1676,2568,1292.0,73.0,335.2,478.8425210860038,1292.0,66.0,513.6,479.97274922645346,1292,66,424.4,487.6357657104326,237788.63999999996,40,40,8,5,6942.0,40433.0,0.0,12594.981310911986,62478.0,40858.0,68.0,15619.5,16952.420085344747,21754.0,11048.0,0.0,5438.5,5439.844000520603,0,0,0,0,1,0,0,0,0,0,0,1.0,424.4,0,0,40365.0,198.0,20281.5,20083.5,40235.0,10145.0,25190.0,15045.0,0.0,0.0,0.0,0.0,0.0,0.0,335.2,513.6,0,5,5,1676,2568
52.159.49.199,192.168.31.137,443,53294,6,2023-05-04 20:51:49,305902.0,16390.870278716713,16.345103987551568,9.807062392530941,6.538041595020627,3,2,1129,3885,1021.0,54.0,376.3333333333333,455.8481716049277,2850.0,1035.0,1942.5,907.5,2850,54,1002.8,1021.1717583247199,1042791.7600000001,60,40,20,1,76475.5,300812.0,0.0,129526.8826161195,305902.0,305902.0,0.0,152951.0,152951.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,1002.8,2053,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.3333333333333,1942.5,0,3,2,1129,3885
