src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.31.137,103.107.199.50,52308,443,6,2023-05-04 22:06:22,6296730.0,41.92652376709816,0.6352503601075479,0.31762518005377394,0.31762518005377394,2,2,132,132,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,40,40,20,0,2098910.0,6230803.0,12.0,2921813.435059238,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,66.0,501,11,0.0,0.0,0.0,0.0,6164888.0,65915.0,3115401.5,3049486.5,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,2,2,132,132
31.13.75.1,192.168.31.137,443,41284,6,2023-05-04 22:06:24,1842893.0,282.16505244742916,3.255750605162644,1.627875302581322,1.627875302581322,3,3,290,230,130.0,66.0,96.66666666666667,26.195843605851334,98.0,66.0,76.66666666666667,15.084944665313014,130,66,86.66666666666667,23.598493360570476,556.8888888888889,60,60,20,2,368578.6,1557529.0,21.0,602567.0954556348,1842872.0,1581708.0,261164.0,921436.0,660272.0,1842864.0,1557529.0,285335.0,921432.0,636097.0,0,0,0,0,1,0,0,0,0,0,0,1.0,86.66666666666667,424,1730,1533379.0,29.0,766704.0,766675.0,1557500.0,237014.0,897257.0,660243.0,0.0,0.0,0.0,0.0,0.0,0.0,96.66666666666667,76.66666666666667,0,3,3,290,230
192.168.31.137,31.13.77.1,54890,443,6,2023-05-04 22:06:24,169473.0,1876.4050910764545,23.60257976196798,11.80128988098399,11.80128988098399,2,2,161,157,95.0,66.0,80.5,14.5,91.0,66.0,78.5,12.5,95,66,79.5,13.573871960498227,184.25,40,40,20,1,56491.0,146570.0,17.0,64376.06942024342,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,79.5,501,697,0.0,0.0,0.0,0.0,123684.0,22886.0,73285.0,50399.0,0.0,0.0,0.0,0.0,0.0,0.0,80.5,78.5,0,2,2,161,157
192.168.31.137,31.13.75.1,41270,443,6,2023-05-04 22:06:26,285232.0,1135.9174286195098,14.023671958265552,7.011835979132776,7.011835979132776,2,2,164,160,98.0,66.0,82.0,16.0,94.0,66.0,80.0,14.0,98,66,81.0,15.066519173319364,227.0,40,40,20,1,95077.33333333333,259541.0,41.0,116762.37539074344,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,81.0,501,274,0.0,0.0,0.0,0.0,233891.0,25650.0,129770.5,104120.5,0.0,0.0,0.0,0.0,0.0,0.0,82.0,80.0,0,2,2,164,160
192.168.31.137,31.13.75.1,41276,443,6,2023-05-04 22:06:26,285140.0,1136.2839307007084,14.028196675317387,7.014098337658694,7.014098337658694,2,2,164,160,98.0,66.0,82.0,16.0,94.0,66.0,80.0,14.0,98,66,81.0,15.066519173319364,227.0,40,40,20,1,95046.66666666667,259541.0,34.0,116781.12651261571,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,81.0,501,274,0.0,0.0,0.0,0.0,233976.0,25565.0,129770.5,104205.5,0.0,0.0,0.0,0.0,0.0,0.0,82.0,80.0,0,2,2,164,160
192.168.31.137,192.168.31.1,48153,53,17,2023-05-04 22:06:28,10494.0,23632.55193443873,190.5850962454736,95.2925481227368,95.2925481227368,1,1,85,163,85.0,85.0,85.0,0.0,163.0,163.0,163.0,0.0,163,85,124.0,39.0,1521.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,124.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,163.0,0,1,1,85,163
192.168.31.137,192.168.31.1,36412,53,17,2023-05-04 22:06:28,10432.0,27703.220858895704,191.71779141104295,95.85889570552148,95.85889570552148,1,1,85,204,85.0,85.0,85.0,0.0,204.0,204.0,204.0,0.0,204,85,144.5,59.5,3540.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,144.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,204.0,0,1,1,85,204
192.168.31.137,192.168.31.1,35302,53,17,2023-05-04 22:06:28,9516.0,25535.939470365698,210.1723413198823,105.08617065994115,105.08617065994115,1,1,88,155,88.0,88.0,88.0,0.0,155.0,155.0,155.0,0.0,155,88,121.5,33.5,1122.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,121.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,155.0,0,1,1,88,155
192.168.31.137,192.168.31.1,36598,53,17,2023-05-04 22:06:28,11846.0,20260.003376667228,168.8333614722269,84.41668073611345,84.41668073611345,1,1,90,150,90.0,90.0,90.0,0.0,150.0,150.0,150.0,0.0,150,90,120.0,30.0,900.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,120.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,150.0,0,1,1,90,150
192.168.31.137,13.107.18.254,59030,443,6,2023-05-04 22:06:28,438687.0,248865.36414345537,123.09459819871572,45.59059192545026,77.50400627326545,20,34,2586,106588,645.0,54.0,129.3,146.05310677969163,8442.0,54.0,3134.9411764705883,3679.944020843224,8442,54,2021.7407407407406,3262.05507359318,10641003.303155007,400,680,20,8,8277.11320754717,128955.0,0.0,19851.03951810706,438687.0,128954.99999999999,80.0,23088.78947368421,30370.9516627821,367141.0,154697.0,0.0,11125.484848484848,27353.96860700108,0,0,0,0,1,0,0,0,0,0,0,1.7,2021.7407407407406,64240,16388,125881.0,18051.0,37196.625,33650.823143489004,128873.0,15319.0,34160.6,31772.35911354396,0.0,0.0,103451.0,17.0,0.0,1215197.754049641,129.3,3134.9411764705883,0,20,34,2586,106588
192.168.31.137,13.107.3.128,34502,443,6,2023-05-04 22:06:28,107808.0,47361.9768477293,148.41199168892845,64.9302463639062,83.48174532502226,7,9,4238,868,3334.0,54.0,605.4285714285714,1128.2785695971738,283.0,54.0,96.44444444444444,79.05850310738401,3334,54,319.125,790.0715058619694,624212.984375,140,180,20,3,7187.2,27849.0,0.0,11749.80730735615,79959.0,27814.0,219.0,13326.5,13113.39689973578,81215.0,28534.0,0.0,10151.875,13136.048059038723,0,0,0,0,1,0,0,0,0,0,0,1.2857142857142858,319.125,64240,16386,27129.0,24567.0,26002.0,1068.3660421409884,27630.0,24509.0,26463.75,1186.6447183129414,0.0,0.0,0.0,0.0,0.0,0.0,605.4285714285714,96.44444444444444,0,7,9,4238,868
192.168.31.137,192.168.31.1,34365,53,17,2023-05-04 22:06:28,7863.0,30904.235024799695,254.3558438255119,127.17792191275595,127.17792191275595,1,1,88,155,88.0,88.0,88.0,0.0,155.0,155.0,155.0,0.0,155,88,121.5,33.5,1122.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,121.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,155.0,0,1,1,88,155
192.168.31.137,13.107.3.254,45270,443,6,2023-05-04 22:06:28,484196.0,239014.77913902633,111.52508488298128,45.43614569306644,66.08893918991483,22,32,2798,112932,645.0,54.0,127.18181818181819,153.03910265729073,8442.0,54.0,3529.125,3592.0573035344246,8442,54,2143.1481481481483,3232.6108780926975,10449773.089163242,440,640,20,7,9135.150943396226,150807.0,-16.0,26802.67350252352,484196.0,150807.0,3.0,23056.95238095238,39709.118723029314,459714.0,175440.0,0.0,14829.483870967742,37486.651239514125,0,0,0,0,1,0,0,0,0,0,0,1.4545454545454546,2143.1481481481483,64240,16387,147571.0,16760.0,55418.857142857145,51024.84170740078,150753.0,13740.0,52174.25,48784.01333620984,0.0,0.0,103452.0,16.0,0.0,1668096.3591215455,127.18181818181819,3529.125,0,22,32,2798,112932
192.168.31.137,192.168.31.1,56835,53,17,2023-05-04 22:06:28,132757.0,1785.2165987480887,15.065118976777121,7.532559488388561,7.532559488388561,1,1,85,152,85.0,85.0,85.0,0.0,152.0,152.0,152.0,0.0,152,85,118.5,33.5,1122.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,118.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,152.0,0,1,1,85,152
192.168.31.137,13.107.6.163,45356,443,6,2023-05-04 22:06:29,329766.0,30706.622271550128,54.58415967686177,24.25962652304968,30.324533153812098,8,10,2628,7498,1446.0,54.0,328.5,461.9813307916241,6310.0,54.0,749.8,1856.8132270101914,6310,54,562.5555555555555,1433.213724552941,2054101.5802469132,160,200,20,4,19398.0,131134.0,0.0,37374.34696655542,277041.0,131227.0,194.0,39577.28571428572,48447.98072370077,265449.0,134590.0,0.0,29494.333333333332,46134.15661355959,0,0,0,0,1,0,0,0,0,0,0,1.25,562.5555555555555,64240,16388,130937.0,64091.99999999999,90807.33333333333,28890.849304850068,130940.0,52528.0,81286.75,29982.857663796825,0.0,0.0,690.0,4.0,0.0,690000000.0,328.5,749.8,0,8,10,2628,7498
52.159.49.199,192.168.31.137,443,34190,6,2023-05-04 22:06:29,312999.0,14255.636599477952,19.169390317540948,9.584695158770474,9.584695158770474,3,3,523,3939,415.0,54.0,174.33333333333334,170.17703200556244,2850.0,54.0,1313.0,1158.2650819220962,2850,54,743.6666666666666,1004.6937620765622,1009409.5555555556,60,60,20,1,62599.8,309111.0,1.0,123264.59731066338,312999.0,312998.0,1.0,156499.5,156498.5,3874.0,3856.0,18.0,1937.0,1919.0,0,0,0,0,1,0,0,0,0,0,0,1.0,743.6666666666666,2053,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.33333333333334,1313.0,0,3,3,523,3939
