src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
10.20.38.115,224.0.0.251,5353,5353,17,2023-05-04 14:44:12,2871169.0,378.5914378429135,1.0448705736234962,1.0448705736234962,0.0,3,0,1087,0,563.0,181.0,362.3333333333333,156.54889190139787,0.0,0.0,0.0,0.0,563,181,362.3333333333333,156.54889190139787,24507.55555555556,24,0,8,3,1435584.5,2867967.0,3202.0,1432382.5,2871169.0,2867967.0,3202.0,1435584.5,1432382.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,362.3333333333333,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.3333333333333,0.0,0,3,0,1087,0
10.20.29.43,10.20.255.255,137,137,17,2023-05-04 14:44:12,9732156.0,28.359594729061065,0.30825646444631594,0.30825646444631594,0.0,3,0,276,0,92.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0,92,92,92.0,0.0,0.0,24,0,8,3,4866078.0,9005112.0,727044.0,4139034.0,9732156.0,9005112.0,727044.0,4866078.0,4139034.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,92.0,0,0,0.0,0.0,0.0,0.0,8278068.0,727044.0,4502556.0,3775512.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0,3,0,276,0
192.168.1.24,192.168.1.255,137,137,17,2023-05-04 14:44:12,7985986.0,149.76234618993823,1.6278515890210676,1.6278515890210676,0.0,13,0,1196,0,92.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0,92,92,92.0,0.0,0.0,104,0,8,13,665498.8333333334,3275880.0,2647.0,837444.2232539862,7985986.0,3275880.0,2647.0,665498.8333333334,837444.2232539861,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,92.0,0,0,519368.00000000006,4101.0,158825.5,211948.97588157866,2460865.0,106374.0,558740.2857142857,794765.2419011567,550.0,11.0,0.0,0.0,137.75546751450565,0.0,92.0,0.0,0,13,0,1196,0
10.20.42.89,10.20.255.255,137,137,17,2023-05-04 14:44:12,817001.0,225.2139226267777,2.4479774198562794,2.4479774198562794,0.0,2,0,184,0,92.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0,92,92,92.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,92.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0,2,0,184,0
10.20.39.171,224.0.0.251,5353,5353,17,2023-05-04 14:44:12,9110868.0,243.33576120299406,0.6585541575182519,0.6585541575182519,0.0,6,0,2217,0,464.0,202.0,369.5,105.4162384708036,0.0,0.0,0.0,0.0,464,202,369.5,105.4162384708036,11112.583333333334,48,0,8,6,1822173.6,3784306.0,614678.0,1164124.3446939164,9110868.0,3784306.0,614678.0,1822173.6,1164124.3446939164,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,369.5,0,0,0.0,0.0,0.0,0.0,3784306.0,124943.0,1834592.6666666667,1503541.8882275575,0.0,0.0,0.0,0.0,0.0,0.0,369.5,0.0,0,6,0,2217,0
10.20.32.189,224.0.0.251,5353,5353,17,2023-05-04 14:44:12,9625638.0,463.8653562496325,2.2855627855525005,2.2855627855525005,0.0,22,0,4465,0,552.0,123.0,202.95454545454547,109.74245771256167,0.0,0.0,0.0,0.0,552,123,202.95454545454547,109.74245771256167,12043.407024793387,176,0,8,22,458363.71428571426,1544580.0,6641.0,401216.82797900867,9625638.0,1544580.0,6641.0,458363.71428571426,401216.82797900867,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,202.95454545454547,0,0,1537939.0,85240.0,547639.2,542352.0179383128,1029415.0,82335.0,388771.36363636365,306394.07114317006,1626.0,10.5,0.0,0.0,497.0372635806033,0.0,202.95454545454547,0.0,0,22,0,4465,0
10.20.15.1,224.0.0.251,5353,5353,17,2023-05-04 14:44:12,9322526.0,369.5350380358285,1.9308071653541112,1.9308071653541112,0.0,18,0,3445,0,468.0,103.0,191.38888888888889,113.21471188699074,0.0,0.0,0.0,0.0,468,103,191.38888888888889,113.21471188699074,12817.570987654322,144,0,8,18,548383.8823529412,1530059.0,761.0,402096.7138508262,9322526.0,1530059.0,761.0,548383.8823529412,402096.7138508262,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,191.38888888888889,0,0,1423812.0,500530.00000000006,814227.25,360405.7620386881,1007483.0,181406.0,522436.5,273602.10133467545,1402.0,10.0,0.0,0.0,414.3886865386042,0.0,191.38888888888889,0.0,0,18,0,3445,0
10.20.39.39,224.0.0.251,5353,5353,17,2023-05-04 14:44:12,8504240.0,245.52458538329117,0.7055304177680781,0.7055304177680781,0.0,6,0,2088,0,426.0,203.0,348.0,89.57120072880568,0.0,0.0,0.0,0.0,426,203,348.0,89.57120072880568,8023.0,48,0,8,6,1700848.0,3788709.0,411421.0,1118347.3136978513,8504240.0,3788709.0,411421.0,1700848.0,1118347.3136978513,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,348.0,0,0,0.0,0.0,0.0,0.0,3788709.0,80975.0,1934842.0,1853867.0,0.0,0.0,0.0,0.0,0.0,0.0,348.0,0.0,0,6,0,2088,0
0.0.0.0,255.255.255.255,68,67,17,2023-05-04 14:44:12,9523088.0,327.2047890348173,0.9450715986243118,0.9450715986243118,0.0,9,0,3116,0,364.0,342.0,346.22222222222223,7.083278866892989,0.0,0.0,0.0,0.0,364,342,346.22222222222223,7.083278866892989,50.172839506172835,72,0,8,9,1190386.0,3793443.0,102173.0,1059125.9173686574,9523088.0,3793443.0,102173.0,1190386.0,1059125.9173686574,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,346.22222222222223,0,0,0.0,0.0,0.0,0.0,2563256.0,203404.0,758688.6,916081.0354268011,0.0,0.0,0.0,0.0,0.0,0.0,346.22222222222223,0.0,0,9,0,3116,0
10.20.42.80,224.0.0.251,5353,5353,17,2023-05-04 14:44:12,9119208.0,93.75814215445025,0.4386345831787146,0.4386345831787146,0.0,4,0,855,0,362.0,138.0,213.75,89.39903522969361,0.0,0.0,0.0,0.0,362,138,213.75,89.39903522969361,7992.1875,32,0,8,4,3039736.0,4507700.0,619109.0,1724521.2060157452,9119208.0,4507700.0,619109.0,3039736.0,1724521.2060157452,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,213.75,0,0,0.0,0.0,0.0,0.0,3992399.0,515301.0,2253850.0,1738549.0,0.0,0.0,0.0,0.0,0.0,0.0,213.75,0.0,0,4,0,855,0
