src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
103.107.199.50,192.168.31.137,443,52308,6,2023-05-04 20:31:24,9075.0,21818.18181818182,330.57851239669424,220.38567493112947,110.19283746556474,2,1,132,66,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,40,20,20,0,4537.5,9066.0,9.0,4528.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,66.0,11,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,2,1,132,66
192.168.31.137,192.168.31.1,44165,53,17,2023-05-04 20:31:25,6226.0,39672.34179248314,321.23353678124,160.61676839062,160.61676839062,1,1,95,152,95.0,95.0,95.0,0.0,152.0,152.0,152.0,0.0,152,95,123.5,28.5,812.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,123.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,152.0,0,1,1,95,152
192.168.31.137,142.250.204.131,40908,443,6,2023-05-04 20:31:25,128483.00000000001,74142.1044029171,202.3614018975273,101.18070094876364,101.18070094876364,13,13,2166,7360,583.0,66.0,166.6153846153846,177.71435094708693,2838.0,66.0,566.1538461538462,841.5253409186702,2838,66,366.38461538461536,640.1416956678767,409781.39053254446,260,260,20,7,5138.92,24874.0,-10.0,8323.57597151609,103730.0,38673.0,14.0,8644.166666666666,12878.527541566576,104419.0,25662.0,0.0,8701.583333333334,9094.457510468792,0,0,0,0,1,0,0,0,0,0,0,1.0,366.38461538461536,64240,265,24590.0,5505.0,19596.5,8139.855358051517,24694.0,5761.0,18594.2,7507.580659573362,0.0,0.0,0.0,0.0,0.0,0.0,166.6153846153846,566.1538461538462,0,13,13,2166,7360
192.168.31.137,192.168.31.1,37592,53,17,2023-05-04 20:31:25,6663.0,29116.01380759418,300.16509079994,150.08254539997,150.08254539997,1,1,89,105,89.0,89.0,89.0,0.0,105.0,105.0,105.0,0.0,105,89,97.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,97.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,105.0,0,1,1,89,105
192.168.31.137,192.168.31.1,46556,53,17,2023-05-04 20:31:25,4783.0,49132.343717332216,418.14760610495506,209.07380305247753,209.07380305247753,1,1,89,146,89.0,89.0,89.0,0.0,146.0,146.0,146.0,0.0,146,89,117.5,28.5,812.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,117.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,146.0,0,1,1,89,146
