src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
113.178.33.65,10.20.13.66,55445,35898,6,2023-05-04 15:47:36,9976388.0,8883.275189377156,98.83336534224611,50.218576101891784,48.61478924035433,501,485,56613,32010,113.0,113.0,113.0,0.0,66.0,66.0,66.0,0.0,113,66,89.88133874239351,23.496905769984902,552.1045807635498,10020,9700,20,501,10128.31269035533,57947.0,0.0,12514.946771606077,9976278.0,58066.0,0.0,19952.556,10798.34270871526,9975992.0,58056.0,462.0,20611.553719008265,10347.012545011163,0,0,0,0,1,0,0,0,0,0,0,0.9680638722554891,89.88133874239351,501,2716,57838.0,88.0,22022.945823927766,9220.427219735886,57828.0,5146.0,22070.354401805867,9160.053362851715,23547.0,501.0,0.0,0.0,2360.299101528646,0.0,113.0,66.0,0,501,485,56613,32010
10.20.38.43,224.0.0.251,5353,5353,17,2023-05-04 15:47:36,7483436.0,110.91161867356118,1.4699130185652687,1.4699130185652687,0.0,11,0,830,0,82.0,70.0,75.45454545454545,5.97515517278363,0.0,0.0,0.0,0.0,82,70,75.45454545454545,5.97515517278363,35.70247933884297,88,0,8,11,748343.6,3478562.0,0.0,1122583.565901283,7483436.0,3478562.0,0.0,748343.6,1122583.565901283,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.45454545454545,0,0,3478562.0,2047122.0,2762842.0,715720.0,3478562.0,930753.0,1636948.0,1065279.8017260535,0.0,0.0,0.0,0.0,0.0,0.0,75.45454545454545,0.0,0,11,0,830,0
10.20.16.254,224.0.0.251,5353,5353,17,2023-05-04 15:47:36,9322866.0,607.5384972818445,1.6089472915303085,1.6089472915303085,0.0,15,0,5664,0,1035.0,243.0,377.6,250.56916543474912,0.0,0.0,0.0,0.0,1035,243,377.6,250.56916543474912,62784.90666666667,120,0,8,15,665919.0,1836787.0,101951.0,446330.3860108243,9322866.0,1836787.0,101951.0,665919.0,446330.3860108243,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,377.6,0,0,1050259.0,487794.0,719495.0,240071.97189315263,1345411.0,7059.0,399527.2,437168.24775109184,2300.5,7.0,0.0,0.0,761.9168111372002,0.0,377.6,0.0,0,15,0,5664,0
10.20.44.84,224.0.0.251,5353,5353,17,2023-05-04 15:47:36,9312907.0,590.9003493753347,1.6106678612811232,1.6106678612811232,0.0,15,0,5503,0,1139.0,209.0,366.8666666666667,288.81063384547014,0.0,0.0,0.0,0.0,1139,209,366.8666666666667,288.81063384547014,83411.58222222222,120,0,8,15,665207.6428571428,1637662.0,206062.0,406543.50625180977,9312907.0,1637662.0,206062.0,665207.6428571428,406543.5062518098,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,366.8666666666667,0,0,1011987.0,505123.0,708048.0,190009.13441463807,1036170.0,392169.0,744975.6666666666,191349.79433458738,1878.5,5.5,0.0,0.0,895.1672642787756,0.0,366.8666666666667,0.0,0,15,0,5503,0
10.20.36.14,224.0.0.251,5353,5353,17,2023-05-04 15:47:36,0.0,0,0,0,0,1,0,291,0,291.0,291.0,291.0,0.0,0.0,0.0,0.0,0.0,291,291,291.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,291.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.0,0.0,0,1,0,291,0
10.20.45.4,224.0.0.251,5353,5353,17,2023-05-04 15:47:36,9830841.0,229.7870548409846,1.2206483656891614,1.2206483656891614,0.0,12,0,2259,0,288.0,125.0,188.25,75.3515372548342,0.0,0.0,0.0,0.0,288,125,188.25,75.3515372548342,5677.854166666667,96,0,8,12,893712.8181818182,2063983.0,202915.0,717623.5631031607,9830841.0,2063983.0,202915.0,893712.8181818182,717623.5631031606,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,188.25,0,0,1759201.0,1526129.0,1642665.0,116536.0,1043812.0,14305.0,514452.28571428574,364702.89877092885,439.0,4.0,0.0,0.0,530.1324123439944,0.0,188.25,0.0,0,12,0,2259,0
10.20.33.184,224.0.0.251,5353,5353,17,2023-05-04 15:47:36,4399100.0,249.3691891523266,1.8185537950944513,1.8185537950944513,0.0,8,0,1097,0,177.0,124.0,137.125,16.51845558761472,0.0,0.0,0.0,0.0,177,124,137.125,16.51845558761472,272.859375,64,0,8,8,628442.8571428572,1741113.0,190854.0,513049.06578929204,4399100.0,1741113.0,190854.0,628442.8571428572,513049.06578929204,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,137.125,0,0,221892.0,106990.0,164441.0,57451.0,1126063.0,120953.0,517498.75,370836.236759823,562.0,6.0,0.0,0.0,323.86816145461756,0.0,137.125,0.0,0,8,0,1097,0
10.20.37.224,224.0.0.251,5353,5353,17,2023-05-04 15:47:36,7673689.0,464.44415456503384,1.824415870906418,1.824415870906418,0.0,14,0,3564,0,584.0,125.0,254.57142857142858,180.28933661744722,0.0,0.0,0.0,0.0,584,125,254.57142857142858,180.28933661744722,32504.244897959194,112,0,8,14,590283.7692307692,1215894.0,100096.0,370369.34756602795,7673689.0,1215894.0,100096.0,590283.7692307692,370369.34756602795,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,254.57142857142858,0,0,513530.99999999994,127525.0,326333.0,147069.58497255642,789719.0,108398.0,355944.875,245825.39866714214,2225.0,10.0,0.0,0.0,657.065730493195,0.0,254.57142857142858,0.0,0,14,0,3564,0
10.20.43.127,224.0.0.251,5353,5353,17,2023-05-04 15:47:36,7466388.0,378.4962688786064,2.1429371203318124,2.1429371203318124,0.0,16,0,2826,0,385.0,91.0,176.625,106.80407003012573,0.0,0.0,0.0,0.0,385,91,176.625,106.80407003012573,11407.109375,128,0,8,16,497759.2,1332378.0,97526.0,410466.1566541469,7466388.0,1332378.0,97526.0,497759.2,410466.15665414697,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,176.625,0,0,1015709.0,291660.0,659380.0,277102.5078495321,1009039.0,5478.0,496237.25,342188.79686503106,797.0,6.0,0.0,0.0,485.4283189257965,0.0,176.625,0.0,0,16,0,2826,0
143.244.33.68,10.20.13.66,443,35898,6,2023-05-04 15:47:36,390959.0,675.2626234464484,10.231251870400733,5.115625935200367,5.115625935200367,2,2,132,132,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,40,40,20,0,130319.66666666667,328319.0,15.0,142320.77624234004,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,66.0,501,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,2,2,132,132
10.20.34.31,224.0.0.251,5353,5353,17,2023-05-04 15:47:36,8702318.0,615.4682005415109,1.8385905916101895,1.8385905916101895,0.0,16,0,5356,0,1167.0,204.0,334.75,294.8886442371086,0.0,0.0,0.0,0.0,1167,204,334.75,294.8886442371086,86959.3125,128,0,8,16,580154.5333333333,1533858.0,112092.0,363897.76507014834,8702318.0,1533858.0,112092.0,580154.5333333333,363897.7650701484,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,334.75,0,0,713590.0,204119.0,535581.5,206148.88640312856,1122308.0,215074.0,525169.1428571428,317257.5659993576,3051.0,12.0,0.0,0.0,595.6078460157524,0.0,334.75,0.0,0,16,0,5356,0
10.20.32.222,224.0.0.251,5353,5353,17,2023-05-04 15:47:36,5730517.0,228.9496741742499,1.2215302737955407,1.2215302737955407,0.0,7,0,1312,0,375.0,124.0,187.42857142857142,77.93927515858034,0.0,0.0,0.0,0.0,375,124,187.42857142857142,77.93927515858034,6074.530612244898,56,0,8,7,955086.1666666666,4296396.0,95855.0,1504014.5433522705,5730517.0,4296396.0,95855.0,955086.1666666666,1504014.5433522707,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,187.42857142857142,0,0,0.0,0.0,0.0,0.0,3981587.0,95855.0,1200389.25,1612576.688375529,687.0,4.0,0.0,0.0,671.2543858706325,0.0,187.42857142857142,0.0,0,7,0,1312,0
