src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
103.107.199.50,192.168.31.137,443,52308,6,2023-05-04 21:58:06,4060863.9999999995,65.01079573213977,0.9850120565475723,0.49250602827378615,0.49250602827378615,2,2,132,132,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,40,40,20,0,1353621.3333333333,3997156.0,21.0,1869441.9827478526,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,66.0,11,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,2,2,132,132
192.168.31.137,31.13.75.1,41284,443,6,2023-05-04 21:58:07,168483.0,1923.0426808639447,23.741267664986974,11.870633832493487,11.870633832493487,2,2,164,160,98.0,66.0,82.0,16.0,94.0,66.0,80.0,14.0,98,66,81.0,15.066519173319364,227.0,40,40,20,1,56161.0,146339.0,18.0,64401.05940640004,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,81.0,1730,424,0.0,0.0,0.0,0.0,124213.0,22126.0,73169.5,51043.5,0.0,0.0,0.0,0.0,0.0,0.0,82.0,80.0,0,2,2,164,160
192.168.31.137,31.13.75.1,41270,443,6,2023-05-04 21:58:07,168402.0,1923.9676488402752,23.752687022719446,11.876343511359723,11.876343511359723,2,2,164,160,98.0,66.0,82.0,16.0,94.0,66.0,80.0,14.0,98,66,81.0,15.066519173319364,227.0,40,40,20,1,56134.0,143722.0,41.0,62742.90774794125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,81.0,501,274,0.0,0.0,0.0,0.0,119083.0,24639.0,71861.0,47222.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,80.0,0,2,2,164,160
192.168.31.137,31.13.75.1,41276,443,6,2023-05-04 21:58:07,168365.0,1924.3904612003685,23.75790692839961,11.878953464199805,11.878953464199805,2,2,164,160,98.0,66.0,82.0,16.0,94.0,66.0,80.0,14.0,98,66,81.0,15.066519173319364,227.0,40,40,20,1,56121.666666666664,143729.0,10.0,62757.57858263459,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,81.0,501,274,0.0,0.0,0.0,0.0,119103.0,24626.0,71864.5,47238.5,0.0,0.0,0.0,0.0,0.0,0.0,82.0,80.0,0,2,2,164,160
64.233.188.188,192.168.31.137,5228,54810,6,2023-05-04 21:58:07,3891458.0,249.77784676077707,1.0278923735011403,0.5139461867505701,0.5139461867505701,2,2,840,132,420.0,420.0,420.0,0.0,66.0,66.0,66.0,0.0,420,66,243.0,177.0,31329.0,40,40,20,2,1297152.6666666667,3891420.0,16.0,1834424.0236123768,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,243.0,265,1031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,66.0,0,2,2,840,132
192.168.31.137,142.250.204.46,36116,443,6,2023-05-04 21:58:08,4461245.0,3706.140326299049,13.225007817324537,5.15551152200787,8.069496295316666,23,36,7201,9333,1540.0,66.0,313.0869565217391,471.8133301693795,1452.0,66.0,259.25,344.8329204927447,1540,66,280.23728813559325,400.0298013891283,160023.84199942544,460,720,20,13,76916.10344827586,3424519.0,-37.0,448567.8900746505,4436224.0,3447429.0,3.0,201646.54545454544,717925.2683765355,4435982.0,3474745.0,0.0,126742.34285714285,580520.488948714,0,0,0,0,1,0,0,0,0,0,0,1.565217391304348,280.23728813559325,501,1045,3424479.0,38.0,337885.23076923075,899863.5764780513,3401609.0,6065.0,315532.35714285716,864485.2792503267,1664.0,4.0,1739.25,5.25,194029.85074626867,88087.82192509307,313.0869565217391,259.25,0,23,36,7201,9333
192.168.31.137,31.13.77.1,54890,443,6,2023-05-04 21:58:10,282288.0,1126.5090970923313,14.169925749589073,7.084962874794536,7.084962874794536,2,2,161,157,95.0,66.0,80.5,14.5,91.0,66.0,78.5,12.5,95,66,79.5,13.573871960498227,184.25,40,40,20,1,94096.0,216360.0,23945.0,86766.76258030298,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,79.5,501,550,0.0,0.0,0.0,0.0,192415.0,23945.0,108180.0,84235.0,0.0,0.0,0.0,0.0,0.0,0.0,80.5,78.5,0,2,2,161,157
