src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
20.42.73.25,192.168.31.137,443,50306,6,2023-05-04 20:36:24,306839.0,2519.2364725474927,16.29519063743527,9.77711438246116,6.518076254974107,3,2,634,139,526.0,54.0,211.33333333333334,222.50293381336692,85.0,54.0,69.5,15.5,526,54,154.6,186.0877212499524,34628.63999999999,60,40,20,1,76709.75,305844.0,0.0,132291.0857548138,306839.0,306839.0,0.0,153419.5,153419.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,154.6,2053,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.33333333333334,69.5,0,3,2,634,139
192.168.31.137,52.159.49.199,60278,443,6,2023-05-04 20:36:28,770169.0,7165.959678979549,7.790497929675175,5.193665286450117,2.5968326432250586,4,2,5078,441,2850.0,54.0,1269.5,1005.2403941346568,375.0,66.0,220.5,154.5,2850,54,919.8333333333334,962.3733538612871,926162.4722222221,80,40,20,3,154033.8,560819.0,9.0,208394.0819710579,674251.0,560819.0,3693.0,224750.33333333334,241547.8559420932,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,919.8333333333334,501,2049,560810.0,3693.0,282251.5,278558.5,557126.0,95909.0,326517.5,230608.5,0.0,0.0,0.0,0.0,0.0,0.0,1269.5,220.5,0,4,2,5078,441
192.168.31.137,192.168.31.1,52525,53,17,2023-05-04 20:36:28,17300.0,13236.99421965318,115.60693641618498,57.80346820809249,57.80346820809249,1,1,90,139,90.0,90.0,90.0,0.0,139.0,139.0,139.0,0.0,139,90,114.5,24.5,600.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,114.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,139.0,0,1,1,90,139
192.168.31.137,13.107.3.128,49442,443,6,2023-05-04 20:36:28,152739.0,64377.79480028021,124.39521012969837,58.92404690354133,65.47116322615703,9,10,1698,8135,571.0,54.0,188.66666666666666,200.08942445261266,6525.0,54.0,813.5,1913.6567220899362,6525,54,517.5263157894736,1429.583758648541,2043709.7229916905,180,200,20,4,8485.5,31959.0,0.0,13002.798780988995,152739.0,53374.0,66.0,19092.375,19389.784055898483,121664.0,35183.0,0.0,13518.222222222223,14768.197037160462,0,0,0,0,1,0,0,0,0,0,0,1.1111111111111112,517.5263157894736,64240,16383,31892.999999999996,29604.0,30720.25,812.9822799421878,31778.0,22708.0,29117.8,3283.0516535686734,0.0,0.0,0.0,0.0,0.0,0.0,188.66666666666666,813.5,0,9,10,1698,8135
192.168.31.137,192.168.31.1,40389,53,17,2023-05-04 20:36:28,8593.0,28860.700570231584,232.7475852438031,116.37379262190154,116.37379262190154,1,1,85,163,85.0,85.0,85.0,0.0,163.0,163.0,163.0,0.0,163,85,124.0,39.0,1521.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,124.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,163.0,0,1,1,85,163
192.168.31.137,192.168.31.1,41989,53,17,2023-05-04 20:36:28,21094.0,13700.578363515691,94.8136910969944,47.4068455484972,47.4068455484972,1,1,85,204,85.0,85.0,85.0,0.0,204.0,204.0,204.0,0.0,204,85,144.5,59.5,3540.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,144.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,204.0,0,1,1,85,204
192.168.31.137,192.168.31.1,34249,53,17,2023-05-04 20:36:28,14421.0,16850.426461410443,138.6866375424728,69.3433187712364,69.3433187712364,1,1,88,155,88.0,88.0,88.0,0.0,155.0,155.0,155.0,0.0,155,88,121.5,33.5,1122.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,121.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,155.0,0,1,1,88,155
192.168.31.137,13.107.3.254,59572,443,6,2023-05-04 20:36:28,575868.0,201030.44447685927,97.24450742183971,41.676217466502735,55.56828995533698,24,32,2832,112935,571.0,54.0,118.0,137.35416508670812,8442.0,54.0,3529.21875,3665.032432789434,8442,54,2067.2678571428573,3245.537301384953,10533512.374681124,480,640,20,7,10469.90909090909,339882.0,-11.0,45581.86136901896,575868.0,339882.0,8.0,25037.739130434784,68132.33807832301,551807.0,364676.0,0.0,17800.225806451614,64125.12088787431,0,0,0,0,1,0,0,0,0,0,0,1.3333333333333333,2067.2678571428573,64240,16387,339795.0,17760.0,68116.71428571429,110937.60931096654,339796.0,8300.0,55798.88888888889,100564.32266458943,0.0,0.0,103453.0,16.0,0.0,1785488.686767574,118.0,3529.21875,0,24,32,2832,112935
192.168.31.137,192.168.31.1,58324,53,17,2023-05-04 20:36:28,6311.0,38028.83853588972,316.906987799081,158.4534938995405,158.4534938995405,1,1,90,150,90.0,90.0,90.0,0.0,150.0,150.0,150.0,0.0,150,90,120.0,30.0,900.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,120.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,150.0,0,1,1,90,150
192.168.31.137,13.107.3.128,49458,443,6,2023-05-04 20:36:28,130197.0,76868.1306020876,145.93270198238054,61.44534820310759,84.48735377927294,8,11,4123,5885,3283.0,54.0,515.375,1049.633261846727,4762.0,54.0,535.0,1341.2965911589224,4762,54,526.7368421052631,1227.0088938083393,1505550.8254847645,160,220,20,4,7233.166666666667,25441.0,0.0,10389.056225182343,107058.0,28334.0,226.0,15294.0,12663.79201841669,105669.0,26315.0,0.0,10566.9,11557.684374043098,0,0,0,0,1,0,0,0,0,0,0,1.375,526.7368421052631,64240,16386,25169.0,21900.0,23342.75,1426.521534187269,24567.0,21087.0,23302.0,1282.500058479531,0.0,0.0,0.0,0.0,0.0,0.0,515.375,535.0,0,8,11,4123,5885
