src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
10.20.37.87,224.0.0.251,5353,5353,17,2023-05-04 14:57:23,307641.0,1426.9879502407027,6.501084055766299,6.501084055766299,0.0,2,0,439,0,278.0,161.0,219.5,58.5,0.0,0.0,0.0,0.0,278,161,219.5,58.5,3422.25,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,219.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.5,0.0,0,2,0,439,0
10.20.34.252,224.0.0.251,5353,5353,17,2023-05-04 14:57:23,3990187.0,99.99531350285086,0.7518444624274501,0.7518444624274501,0.0,3,0,399,0,133.0,133.0,133.0,0.0,0.0,0.0,0.0,0.0,133,133,133.0,0.0,0.0,24,0,8,3,1995093.5,2963728.0,1026459.0,968634.5,3990187.0,2963728.0,1026459.0,1995093.5,968634.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,133.0,0,0,0.0,0.0,0.0,0.0,1937269.0,1026459.0,1481864.0,455405.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0,3,0,399,0
10.20.8.203,224.0.0.251,5353,5353,17,2023-05-04 14:57:23,5120153.0,207.80629016359472,0.9765333184379451,0.9765333184379451,0.0,5,0,1064,0,288.0,132.0,212.8,69.98971352991809,0.0,0.0,0.0,0.0,288,132,212.8,69.98971352991809,4898.5599999999995,40,0,8,5,1280038.25,2560524.0,109107.0,894400.799398227,5120153.0,2560524.0,109107.0,1280038.25,894400.799398227,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,212.8,0,0,0.0,0.0,0.0,0.0,1032702.0,109107.0,640131.0,341838.1101274403,0.0,0.0,0.0,0.0,0.0,0.0,212.8,0.0,0,5,0,1064,0
10.20.35.16,224.0.0.251,5353,5353,17,2023-05-04 14:57:23,6652081.0,386.6459232832553,1.2026311766197675,1.2026311766197675,0.0,8,0,2572,0,552.0,110.0,321.5,167.99107119129874,0.0,0.0,0.0,0.0,552,110,321.5,167.99107119129874,28221.0,64,0,8,8,950297.2857142857,3575973.0,101711.0,1146299.2240476324,6652081.0,3575973.0,101711.0,950297.2857142857,1146299.2240476324,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,321.5,0,0,409680.0,3266.0,206473.0,203207.0,2755216.0,101711.0,995596.75,1033763.9118523085,1148.0,5.0,0.0,0.0,1120.0939786167426,0.0,321.5,0.0,0,8,0,2572,0
10.20.39.171,224.0.0.251,5353,5353,17,2023-05-04 14:57:23,9932402.0,243.44564386338774,0.805444644709306,0.805444644709306,0.0,8,0,2418,0,464.0,202.0,302.25,105.74113438014555,0.0,0.0,0.0,0.0,464,202,302.25,105.74113438014555,11181.1875,64,0,8,8,1418914.5714285714,2976032.0,305723.0,961651.4578683095,9932402.0,2976032.0,305723.0,1418914.5714285714,961651.4578683095,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,302.25,0,0,0.0,0.0,0.0,0.0,2253829.0,1236825.0,1743287.0,415200.1676332353,0.0,0.0,0.0,0.0,0.0,0.0,302.25,0.0,0,8,0,2418,0
10.20.33.219,224.0.0.251,5353,5353,17,2023-05-04 14:57:23,3170763.0,137.19095372312594,0.9461445084353514,0.9461445084353514,0.0,3,0,435,0,160.0,137.0,145.0,10.614455552060438,0.0,0.0,0.0,0.0,160,137,145.0,10.614455552060438,112.66666666666667,24,0,8,3,1585381.5,3062160.0,108603.0,1476778.5,3170763.0,3062160.0,108603.0,1585381.5,1476778.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,145.0,0,0,0.0,0.0,0.0,0.0,2953557.0,108603.0,1531080.0,1422477.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0,3,0,435,0
10.20.37.232,224.0.0.251,5353,5353,17,2023-05-04 14:57:23,7571584.0,549.4226835494396,1.320727604686153,1.320727604686153,0.0,10,0,4160,0,602.0,230.0,416.0,186.0,0.0,0.0,0.0,0.0,602,230,416.0,186.0,34596.0,80,0,8,10,841287.1111111111,2252120.0,201200.0,766873.2171781786,7571584.0,2252120.0,201200.0,841287.1111111111,766873.2171781786,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,416.0,0,0,0.0,0.0,0.0,0.0,1229200.0,101792.0,682340.3333333334,407829.8435559724,1124.0,4.0,0.0,0.0,1569.9442278709796,0.0,416.0,0.0,0,10,0,4160,0
10.20.25.23,224.0.0.251,5353,5353,17,2023-05-04 14:57:23,0.0,0,0,0,0,1,0,343,0,343.0,343.0,343.0,0.0,0.0,0.0,0.0,0.0,343,343,343.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,343.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.0,0.0,0,1,0,343,0
10.20.34.173,224.0.0.251,5353,5353,17,2023-05-04 14:57:23,3371216.0,221.58176752839333,1.1865154887731904,1.1865154887731904,0.0,4,0,747,0,334.0,137.0,186.75,85.01874793244134,0.0,0.0,0.0,0.0,334,137,186.75,85.01874793244134,7228.1875,32,0,8,4,1123738.6666666667,2348496.0,306702.0,882008.235460166,3371216.0,2348496.0,306702.0,1123738.6666666667,882008.235460166,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,186.75,0,0,0.0,0.0,0.0,0.0,1632478.0,306702.0,782832.0,602249.2021502948,0.0,0.0,0.0,0.0,0.0,0.0,186.75,0.0,0,4,0,747,0
10.20.34.160,224.0.0.251,5353,5353,17,2023-05-04 14:57:23,0.0,0,0,0,0,1,0,85,0,85.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,85,85,85.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,85.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0,1,0,85,0
