src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
103.107.199.50,192.168.31.137,443,52308,6,2023-05-04 20:56:19,4135672.9999999995,63.834834137031635,0.9671944566216913,0.4835972283108457,0.4835972283108457,2,2,132,132,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,40,40,20,0,1378557.6666666667,4066091.0,13.0,1900585.185781357,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,66.0,11,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,2,2,132,132
64.233.188.188,192.168.31.137,5228,54810,6,2023-05-04 20:56:20,16.0,30375000.0,125000.0,62500.0,62500.0,1,1,420,66,420.0,420.0,420.0,0.0,66.0,66.0,66.0,0.0,420,66,243.0,177.0,31329.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,243.0,265,761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,66.0,0,1,1,420,66
192.168.31.137,142.250.199.78,35458,443,17,2023-05-04 20:56:20,421912.0,9177.269193575912,30.81211247843152,14.220974990045317,16.591137488386202,6,7,1478,2394,1109.0,71.0,246.33333333333334,385.80032256192953,1288.0,66.0,342.0,450.42931901528283,1288,66,297.84615384615387,424.52015375803484,180217.36094674555,48,56,8,6,35159.333333333336,168627.0,0.0,47633.64016871083,399486.0,168627.0,54.0,79897.2,64569.61349551351,392497.0,254726.99999999997,0.0,65416.166666666664,90700.0620679991,0,0,0,0,1,0,0,0,0,0,0,1.1666666666666667,297.84615384615387,0,0,115830.0,3888.0,68898.66666666667,47454.536568055206,135324.0,28004.0,56744.5,45426.6808192058,0.0,0.0,2049.0,5.0,0.0,23542.794112577987,246.33333333333334,342.0,0,6,7,1478,2394
192.168.31.137,192.168.31.1,34781,53,17,2023-05-04 20:56:28,0.0,0,0,0,0,1,0,85,0,85.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,85,85,85.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,85.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0,1,0,85,0
192.168.31.137,192.168.31.1,36614,53,17,2023-05-04 20:56:28,26541.0,10888.81353377793,75.35511096040089,37.677555480200446,37.677555480200446,1,1,85,204,85.0,85.0,85.0,0.0,204.0,204.0,204.0,0.0,204,85,144.5,59.5,3540.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,144.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,204.0,0,1,1,85,204
192.168.31.137,192.168.31.1,57337,53,17,2023-05-04 20:56:28,25495.0,9531.280643263384,78.44675426554227,39.223377132771134,39.223377132771134,1,1,88,155,88.0,88.0,88.0,0.0,155.0,155.0,155.0,0.0,155,88,121.5,33.5,1122.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,121.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,155.0,0,1,1,88,155
0.0.0.0,255.255.255.255,68,67,17,2023-05-04 20:56:28,0.0,0,0,0,0,1,0,342,0,342.0,342.0,342.0,0.0,0.0,0.0,0.0,0.0,342,342,342.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,342.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,0.0,0,1,0,342,0
192.168.31.137,192.168.31.1,36595,53,17,2023-05-04 20:56:28,20672.0,11609.907120743035,96.74922600619195,48.37461300309597,48.37461300309597,1,1,90,150,90.0,90.0,90.0,0.0,150.0,150.0,150.0,0.0,150,90,120.0,30.0,900.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,120.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,150.0,0,1,1,90,150
192.168.31.137,13.107.18.254,33866,443,6,2023-05-04 20:56:28,933406.0,124487.09350486285,66.42339989243695,28.926319307996735,37.49708058444021,27,35,3098,113099,571.0,54.0,114.74074074074075,129.58126081732212,8442.0,54.0,3231.4,3454.8171934271722,8442,54,1874.1451612903227,3022.118888412961,9133202.575702392,540,700,20,7,15300.901639344262,345067.0,-19.0,53095.455577421424,933406.0,345067.0,4.0,35900.230769230766,80050.69806609947,908228.0,376360.0,0.0,26712.58823529412,73460.69155402198,0,0,0,0,1,0,0,0,0,0,0,1.2962962962962963,1874.1451612903227,64240,16387,342205.0,24954.0,75060.63636363637,103826.82047636539,344983.0,22472.0,65517.153846153844,95148.8641727317,0.0,0.0,103453.0,20.0,0.0,747946.730674687,114.74074074074075,3231.4,0,27,35,3098,113099
192.168.31.137,192.168.31.1,51561,53,17,2023-05-04 20:56:28,10007.0,32277.40581592885,199.86009793144797,99.93004896572398,99.93004896572398,1,1,114,209,114.0,114.0,114.0,0.0,209.0,209.0,209.0,0.0,209,114,161.5,47.5,2256.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,161.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,209.0,0,1,1,114,209
192.168.31.137,52.159.49.199,41292,443,6,2023-05-04 20:56:28,908434.0,13500.155212156305,14.310340652155247,8.806363478249382,5.503977173905865,8,5,5185,7079,2850.0,54.0,648.125,927.2969370029214,6132.0,54.0,1415.8,2371.436560399624,6132,54,943.3846153846154,1682.738177836329,2831607.775147929,160,100,20,4,75702.83333333333,218065.0,11.0,96391.1704253674,908434.0,269550.0,185.0,129776.28571428571,112887.34222060793,648346.0,211860.0,18116.0,162086.5,83132.99077231613,0,0,0,0,1,0,0,0,0,0,0,0.625,943.3846153846154,64240,2048,217880.0,191295.0,205482.0,9515.903083785584,218065.0,23907.0,172790.2,74563.79625367797,0.0,0.0,0.0,0.0,0.0,0.0,648.125,1415.8,0,8,5,5185,7079
192.168.31.137,192.168.31.1,42375,53,17,2023-05-04 20:56:28,6535.0,54169.854628921195,306.044376434583,153.0221882172915,153.0221882172915,1,1,87,267,87.0,87.0,87.0,0.0,267.0,267.0,267.0,0.0,267,87,177.0,90.0,8100.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,177.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,267.0,0,1,1,87,267
192.168.31.137,40.99.33.130,53412,443,6,2023-05-04 20:56:28,599552.0,16722.48612297182,43.36571306575576,26.6865926558497,16.679120409906062,16,10,3534,6492,897.0,66.0,220.875,258.86842096903206,4587.0,66.0,649.2,1320.8685627268144,4587,66,385.61538461538464,869.3087915970533,755697.7751479291,320,200,20,9,23982.08,168618.0,0.0,38280.85955243952,599552.0,168618.0,52.0,39970.13333333333,46010.88680427227,542845.0,264139.0,0.0,60316.11111111111,76434.86630305198,0,0,0,0,1,0,0,0,0,0,0,0.625,385.61538461538464,64240,16385,57339.0,14023.0,47193.666666666664,14973.919656819615,128273.0,51607.0,64540.0,26074.622714706453,0.0,0.0,0.0,0.0,0.0,0.0,220.875,649.2,0,16,10,3534,6492
