src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.31.137,103.107.199.50,52308,443,6,2023-05-04 22:13:03,4425868.0,59.64931624711807,0.9037775188957284,0.4518887594478642,0.4518887594478642,2,2,132,132,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,40,40,20,0,1475289.3333333333,4360530.0,18.0,2040347.4158814773,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,66.0,501,11,0.0,0.0,0.0,0.0,4295210.0,65320.0,2180265.0,2114945.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,2,2,132,132
64.233.188.188,192.168.31.137,5228,54810,6,2023-05-04 22:13:09,16.0,30375000.0,125000.0,62500.0,62500.0,1,1,420,66,420.0,420.0,420.0,0.0,66.0,66.0,66.0,0.0,420,66,243.0,177.0,31329.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,243.0,265,1031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,66.0,0,1,1,420,66
192.168.31.137,142.250.204.46,47972,443,17,2023-05-04 22:13:09,418846.0,10758.130673326235,35.81268533064659,16.712586487635075,19.100098843011512,7,8,1560,2946,1116.0,71.0,222.85714285714286,364.62796247738345,1288.0,64.0,368.25,463.52636117053794,1288,64,300.4,426.4932668479852,181896.50666666668,56,64,8,7,29917.571428571428,175624.0,0.0,47076.0307052239,418846.0,175624.0,43.0,69807.66666666667,63826.12417776561,393864.0,254367.99999999997,0.0,56266.28571428572,86406.6411976604,0,0,0,0,1,0,0,0,0,0,0,1.1428571428571428,300.4,0,0,127128.99999999999,86667.0,106898.0,20230.999999999993,145375.0,5346.0,49367.6,49287.220102578314,0.0,0.0,2537.0,5.0,0.0,29258.110274359653,222.85714285714286,368.25,0,7,8,1560,2946
