src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
10.20.42.89,10.20.255.255,137,137,17,2023-05-04 14:39:09,9734059.0,113.41620181262513,1.2327848023111427,1.2327848023111427,0.0,12,0,1104,0,92.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0,92,92,92.0,0.0,0.0,96,0,8,12,884914.4545454546,1539091.0,716154.0,235896.82627228973,9734059.0,1539091.0,716154.0,884914.4545454546,235896.8262722897,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,92.0,0,0,404692.0,197785.0,301238.5,103453.5,822937.0,93103.0,428313.6,302096.87888596265,300.0,6.0,0.0,0.0,74.92537432717013,0.0,92.0,0.0,0,12,0,1104,0
10.20.33.219,224.0.0.251,5353,5353,17,2023-05-04 14:39:09,8500159.0,48.352036708960384,0.352934574517959,0.352934574517959,0.0,3,0,411,0,165.0,110.0,137.0,22.464787260658994,0.0,0.0,0.0,0.0,165,110,137.0,22.464787260658994,504.6666666666667,24,0,8,3,4250079.5,7786589.0,713570.0,3536509.5,8500159.0,7786589.0,713570.0,4250079.5,3536509.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,137.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0,3,0,411,0
10.20.42.89,224.0.0.251,5353,5353,17,2023-05-04 14:39:09,8204413.000000001,118.47282675798986,1.462627490839381,1.462627490839381,0.0,12,0,972,0,81.0,81.0,81.0,0.0,0.0,0.0,0.0,0.0,81,81,81.0,0.0,0.0,96,0,8,12,745855.7272727273,2052701.0,0.0,737717.5697534428,8204413.0,2052701.0,0.0,745855.7272727273,737717.5697534427,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,81.0,0,0,1634250.0,1024284.0,1365112.3333333333,254125.02704290178,1436802.0,611908.0,1024673.0,238132.3014474657,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0,12,0,972,0
10.20.30.66,10.20.255.255,137,137,17,2023-05-04 14:39:09,9016335.0,112.24072752398841,1.2200079078694392,1.2200079078694392,0.0,11,0,1012,0,92.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0,92,92,92.0,0.0,0.0,88,0,8,11,901633.5,7473992.0,0.0,2211671.478010975,9016335.0,7473992.0,0.0,901633.5,2211671.478010975,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,92.0,0,0,7473992.0,813516.0,4143754.0,3330238.0,7473992.0,722467.0,3003325.0,3161457.474938524,400.0,8.0,0.0,0.0,259.64095550468033,0.0,92.0,0.0,0,11,0,1012,0
10.20.34.131,224.0.0.251,5353,5353,17,2023-05-04 14:39:09,0.0,0,0,0,0,1,0,103,0,103.0,103.0,103.0,0.0,0.0,0.0,0.0,0.0,103,103,103.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,103.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0,1,0,103,0
10.20.39.202,224.0.0.251,5353,5353,17,2023-05-04 14:39:09,0.0,0,0,0,0,1,0,85,0,85.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,85,85,85.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,85.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0,1,0,85,0
157.240.199.17,10.20.13.66,443,45826,6,2023-05-04 14:39:09,35.0,4571428.571428572,57142.857142857145,28571.428571428572,28571.428571428572,1,1,94,66,94.0,94.0,94.0,0.0,66.0,66.0,66.0,0.0,94,66,80.0,14.0,196.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,80.0,330,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,66.0,0,1,1,94,66
10.20.35.224,224.0.0.251,5353,5353,17,2023-05-04 14:39:09,1024454.9999999999,201.0825268069364,1.9522575418149164,1.9522575418149164,0.0,2,0,206,0,103.0,103.0,103.0,0.0,0.0,0.0,0.0,0.0,103,103,103.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,103.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0,2,0,206,0
10.20.36.201,224.0.0.251,5353,5353,17,2023-05-04 14:39:09,9428427.0,42.3188300657151,0.31818669222342183,0.31818669222342183,0.0,3,0,399,0,133.0,133.0,133.0,0.0,0.0,0.0,0.0,0.0,133,133,133.0,0.0,0.0,24,0,8,3,4714213.5,4717645.0,4710782.0,3431.5,9428427.0,4717645.0,4710782.0,4714213.5,3431.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,133.0,0,0,0.0,0.0,0.0,0.0,4710782.0,6863.0,2358822.5,2351959.5,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0,3,0,399,0
10.20.39.39,224.0.0.251,5353,5353,17,2023-05-04 14:39:09,9318582.0,571.2242484961769,1.6096869673948249,1.6096869673948249,0.0,15,0,5323,0,781.0,139.0,354.8666666666667,193.0622927681345,0.0,0.0,0.0,0.0,781,139,354.8666666666667,193.0622927681345,37273.04888888889,120,0,8,15,665613.0,2044954.0,105690.0,609490.5276904872,9318582.0,2044954.0000000002,105690.0,665613.0,609490.5276904872,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,354.8666666666667,0,0,1116516.0,191571.0,463834.0,344717.47471284366,1734534.0,91407.0,484454.77777777775,530074.117765049,3632.0,12.0,0.0,0.0,843.8138247464667,0.0,354.8666666666667,0.0,0,15,0,5323,0
